coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi
28929	巅峰·亚军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang5									打开后可获得：四级符文礼盒*2,宠物圣果*40,羽翼培养石*40,龙灵*1000*15	金色	0	0	0	0	0			0	0	0	1	1
28930	巅峰·季军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang6									打开后可获得：四级符文礼盒*1,宠物圣果*30,羽翼培养石*30,龙灵*1000*10	金色	0	0	0	0	0			0	0	0	1	1
28931	精锐·冠军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang4									打开后可获得：四级符文礼盒*3,宠物圣果*50,羽翼培养石*50,龙灵*1000*20	金色	0	0	0	0	0			0	0	0	1	1
28932	精锐·亚军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang5									打开后可获得：四级符文礼盒*2,宠物圣果*40,羽翼培养石*40,龙灵*1000*15	金色	0	0	0	0	0			0	0	0	1	1
28933	精锐·季军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang6									打开后可获得：四级符文礼盒*1,宠物圣果*30,羽翼培养石*30,龙灵*1000*10	金色	0	0	0	0	0			0	0	0	1	1
28934	初级·冠军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang4									打开后可获得：四级宝石礼盒*3,坐骑培养石*50,姻缘石*50,龙灵*1000*20	金色	0	0	0	0	0			0	0	0	1	1
28935	初级·亚军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang5									打开后可获得：四级宝石礼盒*2,坐骑培养石*40,姻缘石*40,龙灵*1000*15	金色	0	0	0	0	0			0	0	0	1	1
28936	初级·季军福利	礼包	1	1	20		4	0	0	1	0	1	4990	wusuobaoxiang6									打开后可获得：四级宝石礼盒*1,坐骑培养石*30,姻缘石*30,龙灵*1000*10	金色	0	0	0	0	0			0	0	0	1	1
28937	魂炼幸运石	道具	1	1	60		6	1	0	0	0	1	4680	hlxys									使用后魂炼直接升一级，超稀有产出。	红色	0	10000	0	0	OPEN_XL_HUNLIAN	2880		0	0	0	1	1
28938	冒险点	数值	1	2	1		3	0	1	0	0	1	1200	maoxiandian									冒险点	橙色	0	0	0	0	0			0	0	0	1	1
28939	冒险宝箱	礼包	1	1	90		3	0	1	1	1	1	4990	wusuobaoxiang4									打开后有概率获得双属性红色命魂	紫色	0	0	0	0	0			0	0	0	1	1
28940	生命+免破双属性红魂礼包	礼包	1	1	50		6	0	1	1	1	1	4990	mhlbhong									打开后可获得：生命+免破双属性红色命魂*1	红色	0	0	0	0	0			0	0	0	1	1
28941	狂欢钥匙	道具	1	1	30		3	1	1	0	0	1	4990	kuanghuanyaoshi									可以在双十一转盘中获取海量神石和珍稀道具#H获取途径:双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_TUTABLE_OPENMSG			0	0	0	1	1
28942	200000金币	礼包	1	1	1		3	0	1	1	1	1	4990	jinBi									#C(#FFFFFF)双击打开获得：#n200000金币	紫色	0	0	0	0	0			0	0	0	1	1
28943	二级魔灵	礼包	1	1	120		5	0	1	1	1	1	4990	MFZ_ML_Wind_2									打开后获得一个二级魔灵	橙色	0	0	0	0	0			0	0	0	1	1
28944	二级宠物之灵	礼包	1	1	70		3	1	1	1	1	1	4990	gongjizhiling2									打开后可获得1个以下2级宠物之灵：攻击之灵、生命之灵、暴击之灵、免暴之灵、格挡之灵、破挡之灵	紫色	0	10000	0	0	0			0	0	0	1	1
28945	双十一礼包	礼包	1	1	30		5	0	1	1	1	1	4990	wusuobaoxiang6									双十一狂欢礼包，打开后可获得：星灵水晶*5，龙脉精华*5，时装精华*5#H获取途径：双十一狂欢活动	橙色	0	0	0	0	0			0	0	0	1	1
28946	双十一红包（一）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao1									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的100%消耗，最高抵扣额度不超过68神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28947	双十一红包（二）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao1									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的100%消耗，最高抵扣额度不超过188神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28948	双十一红包（三）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao2									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的70%消耗，最高抵扣额度不超过88神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28949	双十一红包（四）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao2									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的60%消耗，最高抵扣额度不超过188神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28950	双十一红包（五）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao3									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的60%消耗，最高抵扣额度不超过288神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28951	双十一红包（六）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao3									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的50%消耗，最高抵扣额度不超过388神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28952	双十一红包（七）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao4									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的50%消耗，最高抵扣额度不超过588神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28953	双十一红包（八）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao5									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的40%消耗，最高抵扣额度不超过688神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28954	九级晶石	礼包	1	1	80		5	0	1	1	1	1	4990	wgjs9									打开随机获得一颗九级晶石	橙色	0	1	0	0	0			0	0	0	1	1
28955	双十一狂欢团购（1）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao03									打开后获得物品：七级宝石*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28956	双十一狂欢团购（2）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao03									打开后获得物品：七级符文*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28957	双十一狂欢团购（3）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao01									打开后获得物品：二级魔石*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28958	双十一狂欢团购（4）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao01									打开后获得物品：二级宠物之灵*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28959	双十一狂欢团购（5）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao02									打开后获得物品：六级雕纹*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28960	双十一狂欢团购（6）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao02									打开后获得物品：七级晶石*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28961	双十一狂欢团购（7）	礼包	1	1	1		4	0	1	1	1	1	4990	tuangoulibao02									打开后获得物品：二级魔灵*1，神造石*5，天蝎座女神·灵玉*15	黄色	0	0	0	0	0			0	0	0	1	1
28962	双十一福利宝箱01	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang1									打开后获得物品：金币+1000000,一阶龙魂石*20，一阶古龙精华*10,许愿币*1	紫色	0	0	0	0	0			0	0	0	1	0
28963	双十一福利宝箱02	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang2									打开后获得物品：金币+1000000,一阶龙魂石*20，一阶古龙精华*10,许愿币*2	紫色	0	0	0	0	0			0	0	0	1	0
28964	双十一福利宝箱03	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang3									打开后获得物品：金币+1500000,一阶龙魂石*30，一阶古龙精华*15,许愿币*4	紫色	0	0	0	0	0			0	0	0	1	0
28965	双十一福利宝箱04	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang4									打开后获得物品：金币+2000000,一阶龙魂石*40，一阶古龙精华*20,许愿币*6	紫色	0	0	0	0	0			0	0	0	1	0
28966	双十一福利宝箱05	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang5									打开后获得物品：金币+2500000,一阶龙魂石*50，一阶古龙精华*25,许愿币*8	紫色	0	0	0	0	0			0	0	0	1	0
28967	双十一福利宝箱06	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang6									打开后获得物品：金币+3000000,一阶龙魂石*60，一阶古龙精华*30,许愿币*10	紫色	0	0	0	0	0			0	0	0	1	0
28968	双十一福利宝箱07	宝箱	1	1	1		2	0	1	1	1	1	4900	wusuobaoxiang7									打开后获得物品：金币+4000000,一阶龙魂石*80，一阶古龙精华*40,许愿币*20	紫色	0	0	0	0	0			0	0	0	1	0
28969	猎户座女神（紫）	礼包	1	1	80		3	0	1	1	1	1	4990	xztfk19									打开后可获得：#H紫色猎户座女神天赋卡*1	紫色	0	0	0	0	0			0	0	0	1	1
28970	宝石锻造礼盒	礼包	1	1	80		3	0	1	1	1	1	4990	jiehunlibao2									打开随机获得物攻锻造石、法攻锻造石、生命锻造石其中一个	紫色	0	1	0	0	0			0	0	0	1	1
28971	长耳兔	坐骑道具	1	1	30		4	1	0	1	0	1	4680	changertu									使用后获得坐骑外形—长耳兔，并获得坐骑属性：2400生命、800物攻、800法攻	橙色	0	0	0	0	0			0	0	0	1	1
28972	云影兽	坐骑道具	1	1	30		4	1	0	1	0	1	4680	yunyingshou									使用后获得坐骑外形—云影兽，并获得坐骑属性：2400生命、800物攻、800法攻	橙色	0	0	0	0	0			0	0	0	1	1
28973	雷霆飞龙	坐骑道具	1	1	30		4	1	0	1	0	1	4680	leitingfeilong									使用后获得坐骑外形—雷霆飞龙，并获得坐骑属性：2400生命、800物攻、800法攻	橙色	0	0	0	0	0			0	0	0	1	1
28974	冰霜之翼【羽翼属性】	羽翼	1	8	1		2	0	0	0	0	1	4800	bingshuangzhiyi									#C(#66FF00)物攻   #C(#66FF00)500#H法攻   #C(#66FF00)500#H生命上限   #C(#66FF00)1480#H暴击   #C(#66FF00)100#H免暴   #C(#66FF00)100#H格挡   #C(#66FF00)100#H破挡   #C(#66FF00)100#H获得后为全体英雄提升强大的属性，收集多个不同羽翼属性可以叠加。【羽翼培养】	蓝色	0	0	0	0	0			0	0	0	1	0
28975	双十一红包（九）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao6									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的40%消耗，最高抵扣额度不超过888神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28976	双十一红包（十）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao7									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的30%消耗，最高抵扣额度不超过1288神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28977	双十一红包（十一）	道具	1	1	1		3	1	0	1	0	1	4680	ssyhongbao8									双十一红包，只能在双十一狂欢的抢红包狂购活动中使用，能够抵扣消费金额的30%消耗，最高抵扣额度不超过1888神石#H获取途径：双十一狂欢活动	紫色	0	1000	0	0	SINGDAY_REDBAG_OPENMSG	1440		0	0	0	1	1
28978	猎户座女神（橙）	礼包	1	1	80		5	0	1	1	1	1	4990	xztfk19									打开后可获得：#H橙色猎户座女神天赋卡*1	橙色	0	0	0	0	0			0	0	0	1	1
28979	粗糙的原石	数值	1	1	1		1	0	1	0	0	1	1200	yuanshi111	yuanshi1								粗糙的原石，点金必得5积分，回收可得2积分	白色	0	0	0	0	0			0	0	0	1	0
28980	普通的原石	数值	1	1	1		2	0	1	0	0	1	1200	yuanshi222	yuanshi2								普通得原石，点金必得10积分，回收可得4积分	绿色	0	0	0	0	0			0	0	0	1	0
28981	精致的原石	数值	1	1	1		3	0	1	0	0	1	1200	yuanshi333	yuanshi3								精致的原石，点金必得20积分，回收可得8积分	蓝色	0	0	0	0	0			0	0	0	1	1
28982	无暇的原石	数值	1	1	1		4	0	1	0	0	1	1200	yuanshi444	yuanshi4								无暇的原石，稀有品种，点金必得40积分，回收可得16积分	紫色	0	0	0	0	0			0	0	0	1	1
28983	完美的原石	数值	1	1	1		5	0	1	0	0	1	1200	yuanshi555	yuanshi5								完美的原石，极少见，点金必得80积分和1个红炎天晶，回收可得32积分	红色	0	0	0	0	0			0	0	0	1	1
28984	俄罗斯cdk（3）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：九级符文礼盒+1	黄色	0	0	0	0	0			0	0	0	1	1
28985	俄罗斯cdk（4）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：黄色命魂礼盒+1	黄色	0	0	0	0	0			0	0	0	1	1
28986	俄罗斯cdk（5）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：200奖励神石+5	黄色	0	0	0	0	0			0	0	0	1	1
28987	俄罗斯cdk（6）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：时装之魄+5	黄色	0	0	0	0	0			0	0	0	1	1
28988	俄罗斯cdk（7）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：时装精华+50	黄色	0	0	0	0	0			0	0	0	1	1
28989	俄罗斯cdk（8）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：天蝎座女神·碎片+100	黄色	0	0	0	0	0			0	0	0	1	1
28990	俄罗斯cdk（9）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：射手座女神·碎片+100	黄色	0	0	0	0	0			0	0	0	1	1
28991	俄罗斯cdk（10）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：星灵之泪+50，星灵之羽+50，星灵水晶+50	黄色	0	0	0	0	0			0	0	0	1	1
28992	esprit俄罗斯cdk（11）	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：金币+500000，坐骑培养石+30，200魔晶+1，五级物攻宝石+1，一级龙晶+100	黄色	0	0	0	0	0			0	0	0	1	1
28993	感恩节火鸡	道具	1	1	30		3	0	1	0	0	1	4990	ganenjiehuoji									可以在幸运转盘中转取各种珍稀道具。	紫色	0	0	0	0	OPEN_PASSION_ACT|10	10080	28888	0	0	0	1	1
28994	过期的感恩节火鸡	道具	1	1	30		3	1	1	0	0	1	4990	guoqideganenjiehuoji									过期的感恩节火鸡，没有用处了。	紫色	0	10000	0	0	0			0	1	0	1	1
28995	点金积分	数值	1	1	1		2	0	1	0	0	1	1200	TouchGoldPoint									1000点金积分可兑换红炎天晶*1#H点金、原石回收可获得	蓝色	0	0	0	0	0			0	0	0	1	0
28996	1000金币	礼包	1	1	1		3	0	1	1	1	1	4990	jinBi									#C(#FFFFFF)双击打开获得：#n1000金币	紫色	0	0	0	0	0			0	0	0	1	1
28997	古龙血礼包	礼包	1	1	1		4	1	1	1	1	1	4990	wusuobaoxiang7									开启可获得与自身等级对应的古龙血+1	紫色	0	1000	0	0	0			0	0	0	1	1
28998	玄铁礼包	礼包	1	1	1		4	1	1	1	1	1	4990	wusuobaoxiang5									开启可获得与自身等级对应的玄铁+1	紫色	0	1000	0	0	0			0	0	0	1	1
28999	高级黄钻大礼	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao3									打开后可获得：圣光祈祷（帽子）*1、华丽时装之魄*6、华丽时装精华*50	金色	0	0	0	0	0			0	0	0	1	1
29000	新手豪华大礼包	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao3									打开后可获得：魔晶*300、一级宝石礼盒*10、金币*1000000、超级经验果*99、一星召唤令*5、许愿币*5。	金色	0	0	0	0	0			0	0	0	1	1
29001	雕纹封印石	雕纹封印	1	1	80		3	1	1	1	0	1	8000	diaowenfengyinshi									用于雕纹封印,每次雕纹封印消耗一个雕纹封印石	紫色	0	2000	0	0	OPEN_DIAOWEN_FY			0	0	0	1	1
29002	白色羊驼	坐骑外形	1	14	9		4	1	0	0	0	1	4820	caonimazuoqi									使用后获得坐骑外形—白色羊驼，并获得坐骑属性：2250生命、750物攻、750法攻	黄色	0	0	0	0	0			0	0	0	1	1
29003	白色羊驼碎片	道具	1	1	30		3	1	1	1	0	1	4680	caonimasuipian									收集500个白色羊驼碎片可在坐骑预览界面激活坐骑外形—白色羊驼,并获得坐骑属性：1500生命、500物攻、500法攻。（坐骑只能激活一次，不可重复激活）碎片获得途径：神树秘境活动	紫色	0	99	0	0	OPEN_NIANSHOU_ITEM			0	0	0	1	1
29004	龙骑大先知称号	礼包	1	1	30		5	1	0	1	0	1	4990	longqidaxianzhichenghao									使用道具可以获得称号：龙骑大先知#H若已经有该称号则不可使用#H获得途径：问答比赛决赛	紫色	0	10000	0	0	0	10080		0	0	0	1	1
29005	智慧贤者称号	礼包	1	1	30		5	1	0	1	0	1	4990	zhihuixianzhechenghao									使用道具可以获得称号：智慧贤者#H若已经有该称号则不可使用#H获得途径：问答比赛决赛	紫色	0	10000	0	0	0	10080		0	0	0	1	1
29006	龙语者称号	礼包	1	1	30		5	1	0	1	0	1	4990	longyuzhechenghao									使用道具可以获得称号：龙语者#H若已经有该称号则不可使用#H获得途径：问答比赛决赛	紫色	0	10000	0	0	0	10080		0	0	0	1	1
29007	龙虎初级礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao1									打开后可获得：魔晶*100、坐骑培养石*20、羽翼培养石*20、占卜令*1、四级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1
29008	龙虎高手礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2									打开后可获得：魔晶*200、羽翼培养石*20、宠物圣果*20、生命结晶*10、中阶幸运石*10、四级符文礼盒*1 	紫色	0	0	0	0	0			0	0	0	1	1
29009	龙虎骨灰礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打开后可获得：魔晶*300、宠物圣果*20、生命之源*10、星灵之羽*20、星灵水晶*20、五级符文礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1
29010	三级晶石	礼包	1	1	80		2	0	1	1	1	1	4990	wgjs3									打开随机获得一颗三级晶石	蓝色	0	1	0	0	0			0	0	0	1	0
29011	十一级宝石	礼包	1	1	30		6	0	1	1	1	1	4990	baoshiwugong11									使用后可获得一颗十一级单属性宝石	红色	0	0	0	0	0			0	0	0	1	1
29012	初级黄钻大礼	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao1									打开后可获得：坐骑进化石*3	金色	0	0	0	0	0			0	0	0	1	1
29013	中级黄钻大礼	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：华丽时装之魄*1、坐骑进化石*3	金色	0	0	0	0	0			0	0	0	1	1
29014	高级黄钻大礼	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao3									打开后可获得：长耳兔坐骑*1、华丽时装之魄*1、坐骑进化石*5	金色	0	0	0	0	0			0	0	0	1	1
29015	处女座女神（红）	礼包	1	1	80		6	0	1	1	1	1	4990	xztfk6									打开后可获得：#H红色处女座女神天赋卡*1	红色	0	0	0	0	0			0	0	0	1	1
29016	感恩礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：体力*100，奖励神石*100，金币*88W，代金券50*1	紫色	0	0	0	0	0			0	0	0	1	1
29017	许愿币礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：许愿币*5	紫色	0	0	0	0	0			0	0	0	1	1
29018	坐骑进化石礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：坐骑进化石*5	紫色	0	0	0	0	0			0	0	0	1	1
29019	生命之源礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：生命之源*5	紫色	0	0	0	0	0			0	0	0	1	1
29020	生命结晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：生命结晶*5	紫色	0	0	0	0	0			0	0	0	1	1
29021	羽翼培养石礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：羽翼培养石*5	紫色	0	0	0	0	0			0	0	0	1	1
29022	宠物圣果礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：宠物圣果*5	紫色	0	0	0	0	0			0	0	0	1	1
29023	圣器附魔石	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：圣器附魔石*5	紫色	0	0	0	0	0			0	0	0	1	1
29024	星灵升星礼包（大）	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：魂炼幸运石*1，星灵水晶*100	紫色	0	0	0	0	0			0	0	0	1	1
29025	星灵升星礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：星灵水晶*10	紫色	0	0	0	0	0			0	0	0	1	1
29026	时装进阶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：时装之魄*5，时装水晶*25	紫色	0	0	0	0	0			0	0	0	1	1
29027	坐骑升星礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：坐骑升星精华（小）*1，坐骑培养石*200	紫色	0	0	0	0	0			0	0	0	1	1
29028	坐骑升星礼包（大）	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：坐骑升星精华（中）*1，坐骑培养石*300	紫色	0	0	0	0	0			0	0	0	1	1
29029	九级宝石	礼包	1	1	1		3	0	1	1	1	1	4990	baoshiwugong9									打开后可获得：随机获得除物防、法防、法攻外的9级宝石*1	紫色	0	0	0	0	0			0	0	0	1	1
29030	宝石锻造礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：九级宝石*1（不含物防、法防、法攻宝石），宝石锻造石*5	紫色	0	0	0	0	0			0	0	0	1	1
29031	宠物精华礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2									打开后可获得：宠物精华*100	紫色	0	0	0	0	0			0	0	0	1	1
