rank	reputation	boxName	boxDesc	boxRes	nextboxName	nextboxDesc	nextboxRes
1899	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1900	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1901	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1902	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1903	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1904	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1905	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1906	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1907	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1908	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1909	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1910	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1911	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1912	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1913	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1914	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1915	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1916	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1917	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1918	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1919	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1920	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1921	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1922	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1923	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1924	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1925	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1926	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1927	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1928	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1929	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1930	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1931	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1932	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1933	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1934	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1935	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1936	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1937	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1938	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1939	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1940	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1941	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1942	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1943	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1944	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1945	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1946	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1947	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1948	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1949	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1950	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1951	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1952	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1953	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1954	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1955	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1956	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1957	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1958	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1959	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1960	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1961	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1962	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1963	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1964	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1965	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1966	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1967	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1968	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1969	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1970	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1971	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1972	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1973	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1974	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1975	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1976	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1977	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1978	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1979	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1980	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1981	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1982	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1983	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1984	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1985	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1986	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1987	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1988	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1989	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1990	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1991	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1992	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1993	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1994	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1995	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1996	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1997	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1998	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
1999	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
2000	1500	白色宝箱	(新手组)	baoxiang5	绿色宝箱	(青铜组)	baoxiang6
