messageId	desc	EspDesc
mofazhentouzi	#C(#FFFFFF)投资#C(#00FF00){0}充值神石#n累计收益#C(#00FF00)价值3200神石#n的魔法阵道具#n	#C(#FFFFFF) Invest #C(#00FF00) {0} Compra Balens #n Recompensa:. Círculo mágico con #C(#00FF00) 3200 Balens #n#n
yszl051	消耗一个红色雕刻石雕刻，必定获得红色印记,优先消耗雕刻石	Su precio es de una piedra roja grabar para obtener un Sello Rojo. El grabado de piedra se utilizó por primera vez.
yszl056	格挡百分比:+{0}%	Bloqueo: +{0}%
yszl057	破挡百分比:+{0}%	Rotura de Bloqueo: +{0}%
yszl054	破防百分比:+{0}%	Rotura de Defensa: +{0}%
yszl055	免破百分比:+{0}%	Anti-Rotura: +{0}%
mofazhentouzi1	累计收益价值4700神石	Recompensa por valor de 4700 Balens.
wzgc037	请先领取首充奖励！	Recibe la primera recompensa de compra por primera vez.
yszl050	消耗一个橙色雕刻石或288充值神石雕刻，可获得橙色或红色印记,优先消耗雕刻石	Cuesta un grabado de piedra naranja o 288 de Compra Balens para grabar para conseguir naranja o rojo Signet. Su precio es de Grabado de piedra en primer lugar.
elsb003	游戏结束！	¡Juego terminado!
elsb002	移动无效！	¡Indisponible!
elsb001	[第1关,第2关,第3关]	[Etapa 1, Etapa 2, Etapa 3]
elsb007	消耗{0}神石，购买一次游戏挑战次数，是否确认购买？	Cuesta {0} Balens para comprar 1 intento. ¿Seguro que deseas comprar?
elsb006	请先通关上一个关卡！	Por favor, pasa al menos una etapa.
elsb005	目前正在挑战游戏，无法切换关卡！	Estás en juego ahora. Y no se puede cambiar etapas.
elsb004	使用键盘上的方向键↑↓←→操控所有宝石向一个方向移动，每次移动都会在空位随机产生一个一级宝石，两个等级相同的宝石相遇可以合成下一级宝石，达成目标后对应目标宝石消除。	Utiliza las teclas de flecha para mover las gemas. Cada vez que una Gema del Nv1 aparecerá en un espacio al azar. Dos gemas del mismo se descompondrán en un mayor nivel uno cuando se encuentran. Cuando llegas a la meta, se ha ido la gema.
elsb009	挑战次数：{0}	Intentos: {0}
elsb008	已达到今日购买上限，无法购买。	Lo sentimos pero no se puede comprar más en la actualidad.
elsb010	我的个人跨服排名：{0}名	Mi clasificación Servidor Global: {0}
elsb011	上一局成绩：{0}分	Última ronda: {0} puntos
elsb012	今日最高分：{0}分	Más alto hoy en día: {0} puntos
wzgc036	充值后可购买（{0}充值神石）	Balens de compra para comprar (Balens {0} comprados)
elsb014	当前剩余步数为0，游戏已经结束！	No hay más movimientos. ¡Juego terminado!
elsb015	您的操作太快了！	Por favor, sé paciente.
elsb016	重置关卡视为结束本局游戏，立刻当前该获得积分，是否确认重置？	Si reinicias, el resultado final será esta ronda. Y recibir los puntos actuales. ¿Seguro que deseas reiniciar?
elsb017	第{0}名	Nº {0}
elsb018	第{0} - {1}名	Nº {0}-{1}
elsb019	第{0}关	Estapa {0}
seal01	需要{0}{1}级	Requiere Nivel {0} {1}
seal03	等级已达上限	Ya has alcanzado el nivel máximo.
seal02	下一级	Siguiente nivel
yd2015zd024	至尊开启	Abierta definitiva
yd2015zd025	神石开启	Balen abierto
zhenlingtouzi1	累计收益价值3600神石	Recompensa por valor de 3600 Balens
elsb021	玩法说明：#H1、每天都有3次免费的游戏挑战次数，每天最多购买2次游戏挑战次数，次数在每日00:00重置。#H2、通过挑战游戏不同的关数，完成关数的目标可领取对应的关数目标奖励，每个目标每日限领一次。#H3、每一关有3个目标，完成前2个目标即可通关，完成3个目标达成完美通关积分获得更多,挑战自我吧!#H4、	Reglas: #H1. Cada día tendrás 3 intentos gratuitos. Y se puede comprar 2 más. Los intentos se restablecerán a las 00:00. #H2. Por diferentes etapas difíciles, puedes recibir la recompensa cuando se les pasa. Cada recompensa puede ser recibida una vez al día. #H3. Cada etapa tiene 3 goles. Cuando completes 2 de ellos, puedes pasar. Si logras todo, recibirás la recompensa perfecta. Vete a desafiarlo. #H4.
elsb020	目标{0}	Objetivo {0}
elsb023	挑战宝石2048玩法，成功完成关卡的对应目标即可领取对应奖励，每一项奖励每日只可领取一次，奖励在每日的00:00重置。	Desafío 2048 y se puede completar una recompensa. Cada recompensa puede ser recibida una vez al día. Recompensa se reiniciará a las 00:00.
elsb022	玩家通关后才能挑战下一关的关卡，通关和完美通关都可挑战下一关可以获得更多积分和奖励。#H5、完成每一个目标都可以获得对应积分，完美通关后剩余的步数越多额外获得越多积分。#H6、玩家的今日最高分可以进行跨服排行，每日00:00结算，奖励通过邮件发送。#H7、跨天时还在进行的挑战会自动视为超时，游戏失败处理，请及时使用当天的挑战次数。	Tendrás que pasar a la etapa actual para comenzar la siguiente. Y recibirás más puntos y recompensas. #H5. Hay puntos para cada objetivo. Cuando se pasa a la perfección, cuantos más movimientos restantes, más puntos recibirás. #H6. Los jugadores serán clasificados según sus puntos más altos en la actualidad. Recompensa se calculará a las 00:00 todos los días, y se envía a través del correo. #H7. Si el desafío va más de las 00:00, la que será visto como fracasado. Por favor, ten en cuenta esto, y desafia lo anterior. No pierdas tus intentos.
elsb013	当前没有挑战次数！	No tienes intentos ahora.
yszl061	[全部印记,绿色及以下印记,蓝色及以下印记,紫色及以下印记,橙色及以下印记]	[Todos los Sellos, Sellos Verde o menor, Sello Azul o menor, Sello púrpura o menor, Sello Naranja o menor]
yszl060	1.共有8个印记栏位，随元素之灵等级提升解锁#H2.同类印记不可重复镶嵌#H3.印记通过雕刻获得#H4.已镶嵌的印记提升所有上阵英雄百分比属性	1. Hay 8 ranuras de sello. Aumentar el nivel de elemento Espíritu para desbloquearlos. #H2. Sello de la misma clase se puede utilizar al mismo tiempo. #H3. Sello puede ser recibido de grabado. #H4. Sello incrustado puede aumentar las estadísticas de todos los héroes en la formación.
zhanhuntouzi	#C(#FFFFFF)投资#C(#00FF00){0}充值神石#n累计收益#C(#00FF00)价值3200神石#n的战魂道具#n	#C(#FFFFFF) Invertir #C(#00FF00) {0} Compra Balens # n Recompensa:.. Artículos Alma de Guerra por valor de #C(#00FF00) 3200 Balens #n#n
zhenlingtouzi	#C(#FFFFFF)投资#C(#00FF00){0}充值神石#n累计收益#C(#00FF00)价值3200神石#n的阵灵道具#n	#C(#FFFFFF) Invertir #C(#00FF00) {0} Compra Balens # n Recompensa:.. Artículos Zumbidos de Guerra por valor de #C(#00FF00) 3200 Balens #n#n
zhanhuntouzi1	累计收益价值3600神石	Recompensa por valor de 3600 Balens
yszl049	消耗一个紫色雕刻石或88充值神石雕刻，可获得绿色、蓝色或紫色印记,优先消耗雕刻石	Usa un Grabado de piedra púrpura o 88 Compra Balens para grabar. Recibirás sellos verde, azul o púrpura. Que vas a utilizar Grabado de piedra en primer lugar.
yszl048	消耗一个蓝色雕刻石或40充值神石雕刻，可获得绿色或蓝色印记,优先消耗雕刻石	Usa un Grabado Piedra Azul o 40 Compra Balens para grabar. Recibirás el Sello Verde o Azul. Que vas a utilizar Grabado de piedra en primer lugar.
yszl047	消耗一个绿色雕刻石或20充值神石雕刻，必定获得绿色印记,优先消耗雕刻石	Usa un grabado de piedra verde o 20 Compra Balens para grabar. Recibirás Sello verde. Que vas a utilizar Grabado de piedra en primer lugar.
kfzc018	跨服战场准备场景	Escena del Servidor Global
kfzc019	活动即将开始，活动开始时不在该场景的玩家失去活动资格，是否确认退出？	El evento comenzará pronto. Los jugadores que no estén en la escena cuando inicie el evento, no serán capaz de unirse a la evento. ¿Seguro que quieres salir?
kfzc012	守卫人数大于1，无法攻击！	Hay más de 1 guardián. No se puede atacar ahora.
kfzc013	攻击冷却中！	El enfriamiento ...
kfzc010	该据点结算得分：{0}	Puntos: {0}
kfzc011	保护时间不能进行攻击！	No se puede atacar durante protección.
kfzc016	不在该据点中不能攻击	No se puede atacar fuera del punto.
kfzc017	归属倒计时：{0}秒	Tiempo de espera: {0} sec
kfzc014	投票{0}	Voto {0}
kfzc015	防守方不能攻击守卫	Defensor no puede atacar a los guardianes.
hdsy003	{0}号位	Posición {0}
hdsy002	剩余收益次数：{0}次	Intentos restantes: {0}
hdsy001	人数({0}/3)	Miembros ({0}/3)
hdsy007	关闭该界面时会离开所在队伍，是否确定离开？	Cuando tu cierras la interfaz, vas a dejar el equipo. ¿Seguro que quieres salir?
hdsy006	队伍人数不足，无法开启。	Cuando no hay suficientes miembros en el equipo, no vas a empezar.
hdsy005	确定要将该玩家请离队伍吗？	¿Estás seguro de que quiere echar al jugador?
hdsy004	#C(#00FF00)玩法说明：#n#H1、挑战需要3人组队进行，每天仅可获得一次奖励；#H2、每个关卡每天随机产生若干个boss，以车轮战的方式进行战斗，每击杀一个boss都会获得对应奖励，但必须一次将所有boss击杀才算通关；。#H3、通关所用回合数越少，评价奖励越丰富；#H4、通关前置关卡才能开启后续关卡；#H5、挑战开始前每个玩家都可以选择不同的被动技能增益；。#H6、评价奖励中的圣印纹章可用来激活圣印，每个章节最多掉落3个圣印纹章	#C(#00FF00) Reglas: #n#H1. Requiere 3 miembros para jugar. Cada día se puede obtener sólo 1 recompensa. #H2. Habrá algún jefe al azar en cada etapa. Por cada jefe que matas, recibirás una recompensa. Pero hay que matar a todos los jefes a la primera. #H3. Las rondas menos que usted use, mejor será la recompensa que habrá. #H4. Tienes que pasar etapas una por una. # H5. Antes de comenzar, cada jugador puede elegir una habilidad pasiva. #H6. Los Santos Placas en la recompensa puede ser utilizado para desbloquear Santo Sello. Cada capítulo puede haber un máximo de 3 Placas.
hdsy008	【混沌神域-{0}】{1}邀请你加入TA的队伍#H	[Reino del Caos - {0}] {1} te invitan al equipo. #H
seal09	{0}已升至{1}级	{0} se actualiza a Nvl {1}.
seal08	恭喜，升级成功！	¡Felicitaciones! Tuviste éxito.
seal05	当前圣印已满级，无法继续升级	El Santo Sello actual ha alcanzado el nivel máximo. No se puede actualizar ahora.
seal04	历练值不足，无法升级	Tu no tienes suficiente EXP.
seal07	恭喜，激活成功！	¡Felicitaciones! Tuviste éxito.
seal06	前置圣印未激活，请按顺序激活圣印	Lo sentimos, pero el Santo Sello anterior no ha sido desbloqueado.
lanzuantequan5	现价：{0}	Ahora: {0}
lanzuantequan4	原价：{0}	Precio:{0}
lanzuantequan7	是否确定消耗{0}神石购买{1}？	¿Estás seguro que quieres gastar {0} Balens para comprar {1}?
lanzuantequan6	每日限购：{0}/{1}	Limitado a diario: {0}/{1}
lanzuantequan1	成为蓝钻用户，即可立即享受一下强力BUFF加成：#H1、勇者试炼场获得经验额外加成10%，可与其他特权效果相加。#H2、勇斗领主每日互动次数+3。#H3、英灵神殿可享受扫荡功能。	tbd
lanzuantequan3	该物品今日的限购次数已用完，请明天再次购买。	Estos objetos han sido vendidos hoy.
lanzuantequan2	成为蓝钻用户即可购买该物品。	tbd
kfzc009	（领主投票时间）	(Hora de votar)
kfzc008	保护时间：{0}秒	Tiempo de protección: {0} seg
kfzc005	抽奖中,请稍后！	Lotería va uno. Por favor, sé paciente.
kfzc004	活动进行中，无法进入！	Lo sentimos, pero el evento está pasando.
kfzc007	跨服战场活动说明	Descripción del campo de batalla entre servidores
kfzc006	剩余抽奖次数:{0}	Intentos restantes: {0}
kfzc001	入场剩余倒计时:	Cuenta atrás:
kfzc003	活动尚未开启！	El evento no se ha iniciado.
kfzc002	跨服战场火热进行中！	Campo de batalla entre servidores está pasando.
seal16	圣印纹章	Santa insignia
seal17	历练值	EXP
seal14	攻击百分比	Porcentaje ATK
seal15	已达等级上限	Ya has alcanzado el nivel máximo.
seal12	需要圣印纹章{0}个	Cuesta {0} de Santas Insignias.
seal13	需要{0}历练值	Cuesta {0} Exp.
seal10	1、圣印激活需要消耗圣印纹章，圣印纹章可在混沌神域中获得；#H2、圣印激活后可消耗历练值升级，升级可获得附加属性，历练值可在混沌神域中获得；#H3、圣印升级时会激活、升级圣印技能，圣印技能为被动技能，会增加属性；#H4、圣印、圣印技能对全体上阵英雄有效	"1. Cuesta Santa Insignia para desbloquear Santo Sello. Tu puedes conseguir insignias en el reino del caos. #H2. Cuando se desbloquee puede utilizar Exp para actualizarlo. Y recibirá las estadísticas de bonificación. Puede recibir Exp Caos en Reino también. #H3. Al actualizar Santo Sello, que se desbloquee Habilidad del Santo sello. Y aumentará tus estadísticas. #H4. Santo Sello y habilidad afectarán a todos los héroes en la formación.
"
seal11	圣印	Santo Sello
yszl063	雕刻石不足	No hay suficiente Piedra Grabado
yszl062	雕刻石及充值神石不足	No hay suficiente Piedra Grabado y Balens Comprados.
passion7	今日刷新已超过最大次数!	No puedes actualizar más hoy.
lzbx02	您的蓝钻秘钥不足，蓝钻秘钥可通过开通或续费蓝钻获得	No tienes el diamante azul.
flsc1	如何获得返利券	¿Cómo obtener el bono?
flsc3	您的返利券不足	No tienes suficiente comprobante.
flsc2	返利券是线下充值返利的奖励道具，您可以参加线下充值返利获得，详情请咨询返利专员。	Ponte en contacto con el especialista de vales para obtener más información.
passion11	剩余数量为0，无法兑换	No queda nada.
passion10	消耗{0}神石	Cuesta {0} Balens.
passion13	七月币	Moneda de julio
passion15	购买失败,当前充值神石不足!	Dejar de comprar. Tu no tienes suficientes Balens compra.
passion17	每天首次手动刷新商品免费	Todos los días se tendrá la oportunidad gratuita para actualizar de forma manual.
passion16	充值神石不足！	Tu no tienes suficientes Balens compra.
passion19	是否免费手动进行商品刷新	¿Quieres usar la oportunidad libre y actualizarla?
passion18	本次消耗{0}神石换一批商品	Cuesta {0} Balens para actualizar.
lzbx01	您当前拥有的蓝钻秘钥数量：{0}	Tienes la llave del Diamante Azul: {0}
zbsd4	龙骑徽章	Insignia del Dragón
crit_t	暴击百分比:	Porcentaje crítico:
zbsd2	您的龙骑徽章不足	No tienes suficiente Insignia del Dragón.
zbsd3	说明：#H1、使用龙骑徽章可在商店中兑换商品，龙骑徽章可在每月主题活动中获得；#H2、商品有兑换次数限制，部分商品的兑换次数每日重置；#H3、珍宝商店会在主题活动期间开启，活动结束后会暂时关闭，但龙骑徽章不会过期，可留至下次商店开启时使用。	Descripción: #H1. Usar la insignia de Dragón para el intercambio de regalos en la tienda. Insignia de Dragón puede ser recibido de los eventos temáticos cada mes. #H2. Las posibilidades de cambio para artículos son limitadas. Algunos artículos se restablecerán todos los días. #H3. La tienda de tesoro estará abierta durante eventos temáticos. Y se cerrará cuando terminan los eventos. Pero la Insignia del Dragón no caducará, y se puede utilizar cuando la tienda se abre de nuevo.
zbsd1	剩余兑换数量为0，无法兑换	No queda nada.
zhanzhen002	当前突破进度#C(#FF0000){0}/{1}#n#H当前突破进度剩余时间还有#C(#00FF00){2}#n，当倒计时结束时会清空当前进度值，确定退出？	Puntos cambiantes actuales: #C(# FF0000) {0}/{1} #n#H Los puntos permanecerán por #C(# 00FF00) {2} #n. Cuando termina la cuenta atrás, se borrarán los puntos. ¿Seguro que quieres salir?
zhanzhen001	战阵	Aura
zhanzhen006	#C(#FFFF00)自动突破#n#H点击本按钮后在材料足够的情况下会为您自动进阶至下一阶#H#H#C(#FFFF00)自动进阶过程#n#H材料不足时，将自动停止突破#H成功进阶后，将自动停止突破#H关闭界面后，将自动停止突破	#C(#FFFF00) Auto-evolucionar #n#H Haz click para auto evolucionar al siguiente nivel si tienes suficientes materiales. #H#H#C(#FFFF00) durante el proceso #n#H si tu no tienes suficiente material, se detendrá. #H Cuando tienes éxito, se detendrá. #H Tu también puedes cerrar la interfaz para detener.
