messageId	desc	PLdesc
yxzthd009	是否花费#C(#00FF00){0}#n充值神石购买#C(#00FF00){1}#n个元宵花灯？	Czy chcesz wydać #C(#00FF00){0}#n Zakupionych Diamentów by kupić #C(#00FF00){1}#n Pochodni?
yxzthd002	说明：#H1、活动期间，每天零时自动获得2个花灯，完成充值活动可以获得额外的花灯，同时也可以直接消耗充值神石购买花灯,#C(#FF0000)每天最多可购买7个花灯#n；#H2、每次点亮花灯均消耗一个花灯，点亮花灯后有十次提升花灯高度的机会，根据选择的提升档次会提升不同的高度；#H#C(#FF0000)3、提升花灯高度可消耗奖励神石；#n#H4、每次提升花灯时均有机会触发随机事件，包括激活英雄助力和提升高度暴击等，提升的档次越高，触发概率越大；	Opis: #H1. Podczas eventu otrzymasz 2 pochodnie dziennie o północy. Jeśli kupisz diamenty, otrzymasz bonusowe pochodnie. Możesz też je dokupić za diamenty.  #C(#FF0000)Codziennie możesz kupić do 7 pochodni.#n; #H2. Aby zapalić Latarnię potrzebna jest 1 Pochodnia. Po rozpaleniu Latarni otrzymasz 10 przydziałów zwiększania wysokości. Wysokość po zwiększeniu zależy od wybranej metody. #H#C(#FF0000)3. Możesz zwiększać wysokość za diamenty.#n# H4. Po każdym zwiększeniu wysokości uruchomisz losowy event, w tym: asysta bohaterów, zwiększenie krytyku.
yxzthd003	当前有花灯#C(#00FF00){0}#n个，将在24时重置花灯个数，请及时使用	Masz obecnie #C(#00FF00){0}#n Pochodni. Utracą ważność o 23:59:59.
yxzthd001	说明：#H1、每天充值神石数量达到100、500神石，均可领取奖励，每天0时重置领奖状态。	Opis: #H. Kup od 100 do 500 diamentów dziennie, by otrzymać nagrodę. Nagroda traci ważność o 23:59:59. Nie zapomnij jej odebrać.
yxzthd006	剩余次数: <font color='#00FF00'>{0}</font>/10	Pozostało: <font color='#00FF00'>{0}</font>/10
yxzthd007	剩余:<font color='#00FF00'>{0}</font>次	Pozostało: <font color='#00FF00'>{0}</font>
yxzthd004	{0}米	{0} metrów
yxzthd005	花灯高度：<font color='#00FF00'>{0}</font>米	Wysokość: <font color='#00FF00'>{0}</font> metrów.
hlllk005	是否消耗#C(#00FF00){0}#n神石刷新奖励	Czy chcesz wydać #C(#00FF00){0}#n diamentów by odświeżyć listę nagród?
hlllk004	剩余收益次数不足	Za mało przydziałów
hlllk007	40级开启	Otwiera się na lvl 40.
hlllk006	神石不足	Za mało diamentów.
hlllk001	是否消耗#C(#00FF00){0}#n神石购买一次收益次数	Czy chcesz wydać #C(#00FF00){0}#n diamentów by dokupić 1 przydział?
chat34	战场	Pole Bitwy
hlllk003	已达最大购买次数	Zużyto już wszystkie przydziały.
hlllk002	1、开始游戏需消耗1次收益次数；#H2、每日登录有1次免费收益次数，每日首充100神石可获得1次收益次数；#H3、可花费神石购买收益次数，每日最多购买20次；#H4、开始游戏后可刷新当前奖励，需消耗神石；#H5、成功消除1组图标后不可再刷新奖励，直到下一轮游戏开始；#H6、每消除1组图标可获得该组的一份奖励；#H7、收益次数在每日23：59清零。	1. Rozpoczęcie gry pochłania 1 przydział. #H2. Codziennie otrzymasz 1 darmowy przydział. Kup dziennie 100 diamentów by otrzymać bonusowy przydział. #H3. Dodatkowe przydziały można dokupić za diamenty. Dziennie można dokupić 20 przydziałów. #H4. Po rozpoczęciu można odświeżyć listę nagród za diamenty. #H5. Po połączeniu nie można już odświeżać do rozpoczęcia kolejnej rundy. #H6. Po każdym połączeniu ikonek otrzymasz nagrodę. #H7. Nagroda jest resetowana o 23:59.
yszl081	 +{0} （{1}星）	 +{0} ({1} Gwiazdy)
yszl080	破挡:+{0}%	Łamanie bloku: +{0}%
yszl083	印记洗练石	Kamień Rafinacji Sygnetu
yszl082	 +{0} （极品）	 +{0} ( Super)
yszl085	请先选择副印记	Proszę wybrać Sygnet
yszl084	印记洗练锁	Zamek do Rafinacji Sygnetu
yszl087	印记洗练石不足	Za mało Kamieni Rafinacji Sygnetu
yszl086	{0}:{1}	{0}:{1}
yszl089		
yszl088	印记洗练锁不足	Za mało Zamków do Rafinacji Sygnetu
kfzc023	[初级战区,中级战区,高级战区,精锐战区,超级战区]	[Podstawowe Pole Bitwy, Średnie Pole Bitwy, Zaawansowane Pole Bitwy, Elitarne Pole Bitwy, Super Pole Bitwy]
kfzc022	复活：{0}	Odrodzenie: {0}
kfzc021	小据点 #H领主BUFF：增伤{0}%，受到伤害增加{1}% #H守卫BUFF：增伤{2}%，受到伤害增加{3}% #H提示：领主BUFF加成固定不变，守卫BUFF随着占领时间效果逐步递增。	Mała Warownia #H Buff Lorda: Zwiększa atak o {0}% i redukuje obrażenia o {1}% #H Buff Obrońcy: Zwiększa atak o {2}% i redukuje obrażenia o {3}%. #H Wskazówka: Buff Lorda pozostaje bez zmian, a buff Obrońcy zwiększa się z czasem.
kfzc020	大据点 #H领主BUFF：增伤{0}%，受到伤害增加{1}% #H守卫BUFF：增伤{2}%，受到伤害增加{3}% #H提示：领主BUFF加成固定不变，守卫BUFF随着占领时间效果逐步递增。	Duża Warownia #H Buff Lorda: Zwiększa atak o {0}% i redukuje obrażenia o {1}% #H Buff Obrońcy: Zwiększa atak o {2}% i redukuje obrażenia o {3}%. #H Wskazówka: Buff Lorda pozostaje bez zmian, a buff Obrońcy zwiększa się z czasem.
kfzc027	领主：暂无	Lord: Brak
kfzc026	关闭面板将自动离开据点，确定离开？	Jeśli zamkniesz, opuścisz Warownię. Czy na pewno chcesz wyjść?
kfzc025	离开据点才能移动！	Musisz opuścić Warownię, by się ruszyć.
kfzc024	守卫：暂无	Obrońca: Brak
kfzc029	你已经被<font color='#00FF00'>{0}</font>击杀了，得到了<font color='#FF0000'>{1}</font>贡献值！	Pokonał cię <font color='#00FF00'>{0}</font>. Otrzymujesz <font color='#FF0000'>{1}</font> Wkładu.
kfzc028	你成功击杀了<font color='#00FF00'>{0}</font>，恭喜您获得了<font color='#FF0000'>{1}</font>贡献值！	Pokonałeś <font color='#00FF00'>{0}</font>. Otrzymujesz <font color='#FF0000'>{1}</font> Wkładu!
ghhb002	请选择红包个数。	Proszę wybrać ilość paczek.
ghhb003	#C(#00FF00)规则说明#n#H1、消耗充值神石即可向公会频道发放红包，神石数量最小为5，最大为1000。#H2、发放红包的玩家可决定发放红包的祝福语、数量；红包数量最小为5个，最大不超过红包金额。#H3、玩家可通过公会频道广播链接跳转到抢红包界面进行抢红包。#H4、每个红包有效期为24小时，过期未领取的红包将会以邮件的方式返还，返还神石类型为#C(#FF0000)奖励神石#n。	#C(#00FF00)Zasady: #n#H1. Użyj Zakupione Diamenty by wysłać paczki w czacie gildii. Minimalna ilość diamentów: 5, maks: 1000. #H2. Nadawca paczki decyduje o treści wiadomości i ilości paczek. Minimalna ilość: 5.Ilość nie może przekroczyć łącznej kwoty diamentów. #H3. Gracz może kliknąć wiadomość w czacie gildii by przejść do interfejsu i odebrać paczkę. #H4. Każda paczka będzie dostępna 24 godziny. Nieważne już paczki zostaną odesłane pocztą. Zwrócone diamenty staną się #C(#FF0000)diamentami podarunkowymi#n.
ghhb001	请选择输入红包神石数量。	Proszę podać ilość paczek.
yszl090		
hdsy010	撤退	Odwrót
sprainEggRec03	扭蛋币数量不足，副本可获取扭蛋币	Za mało Szczęśliwych Monet. Możesz je zdobyć w Lochach.
zthdcjhd006	是否消耗{0}金币和{1}个烈焰火把攻击{2}次年兽	Czy chcesz wydać {0} Złota i {1} Pochodni by zaatakować Bestię Roku {2} raz(y)?
zthdcjhd007	是否消耗{0}神石攻击{1}次年兽	Czy chcesz wydać {0} Diamentów by zaatakować Bestię Roku {1} raz(y)?
sprainEggRec06	#C(#ffffff)#C(#00FF00){0}#n在{1}时获得了{2}	#C(#ffffff)#C(#00FF00){0}#n wykonał {1} i otrzymał {2}!
zthdcjhd001	累计发放{0}充值神石的红包	Wyślij razem {0} Zakupionych Diamentów.
kfzc030	活动已经结束	Event zakończony.
kfzc031	，结算3次后根据阵营总分判断胜负。#H5、战斗可以获得贡献值，双方阵营都有各自的排行榜，最终发放奖励由排行榜和阵营胜负为依据。#H6、奖励将在玩家回到本服后发放，在活动中途退出视为弃权，不能获得奖励。#H#C(#00FF00)玩法规则：#n#H1、据点初始状态为无占领，有玩家进入后开始归属倒计时，最终哪方阵营进入据点的人数占优判断该据点归属，人数相同时最先进入的阵营获得据点守卫权。#H2、据点占领后有领主和守卫，享受守方BUFF加成，守卫BUFF随着占领的时间越长效果逐步递增。	Po 3 obliczeniach ich wynik będzie zależał od łącznej ilości punktów frakcji. #H5. W bitwie otrzymasz punkty Wkładu. Każda frakcja ma swój osobny ranking. Ostateczna nagroda zależy od rankingu. #H6. Nagroda zostanie wysłana, gdy wrócisz na swój serwer. Jeśli wcześniej wyjdziesz, nie otrzymasz nagrody. #H#C(#00FF00)Zasady: #n#H1. Warownia będzie na początku pusta. Kiedy gracze wejdą do sceny, rozpocznie się odliczanie. Warownię zajmie frakcja z większą ilością graczy. Jeśli ilość graczy jest taka sama, zwycięży frakcja, która weszła pierwsza. #H2. Po zajęciu Warowni pojawia się Lord i Obrońca. Obrońca posiada Buff, który zwiększa się z czasem.
kfzc032	#H3、进攻方可以不断进攻守卫和领主，领主需要守卫人数＜1人才能攻击，当据点领主被击杀且守卫人数＜2人时据点将会被攻陷，进攻方获得该据点守卫权。#H4、每次主动攻击都有冷却CD，领主进攻CD＜进攻方CD＜守卫进攻CD＜守卫后备CD，合理分配守方位置有利于防守的有效性。#H5、玩家只需要在结算时占领着据点就可以获得对应积分，据点结算积分也随着占领的时间越长增加越多，大据点初始积分为200，小据点初始积分为130。	#H3. Atakujący może walczyć z Lordem i Obrońcą. Lord może atakować, kiedy Obrońca jest poniżej 1. Kiedy Lord zostanie pokonany, a obrońca ma mniej niż 2, Warownia zostanie zajęta przez atakującego. #H4. Przy każdym ataku pojawia się odliczanie. Odliczanie Lorda＜Odliczanie Atakującego ＜Odliczanie Obrońcy＜Odliczanie Pomocnika Obrońcy. Użyj lepszą pozycję . #H5. Jeśli zajmiesz Warownię przy obliczeniach, otrzymasz punkty. Im dłużej będziesz zajmować warownię, tym więcej otrzymasz punktów. Początkowe punkty Dużej Warowni: 200. Mała Warownia: 130.
kfzc033	你被击败了，请等待复活！	Zostałeś pokonany. Proszę czekać.
zthdcjhd002	通关副本或英灵神殿可获得烈焰火把	Zalicz Lochy i Salę Bohaterów by otrzymać Pochodnie.
sprainEggRec05	是否花费<font color='#00FF00'>{0}充值神石</font>扭蛋一次	Czy chcesz wydać <font color='#00FF00'>{0} Zakupionych Diamentów by </font>zagrać raz?
sprainEggRec07	每次1扭蛋币	Każdy raz kosztuje 1 monetę.
zthdcjhd004	英灵神殿	Sala Bohaterów
yszl067	#H1. 只有未装备的印记才可以继承。#H2. 只有同种类的印记才可以继承。#H3. 继承只允许将低品质的洗练属性继承至高品质上，同时印记自身属性保持不变。同品质印记之间可以相互继承。高品质印记不能继承到低品质印记上。#H4. 印记继承后，保留高品质印记的印记百分比属性和低品质印记的洗练属性，多出的条数在低品质印记所没有的属性中，随机生成属性类型、星级和属性值。	#H1. Można przekazywać tylko sygnet nie przypisany postaci/bohaterowi. #H2. Można przekazać tylko Sygnet tego samego rodzaju. #H3. Można przekazywać cechy sygnetu tylko ze słabszego do lepszego. Słabszy sygnet zatrzyma cechy. #H4.Po przekazaniu zostaną zachowane lepsze cechy i cechy rafinacji. Dodatkowe cechy będą losowe.
yszl066	请选择背包中的印记	Proszę wybrać jeden z posiadanych sygnetów.
yszl065	原属性中有高级属性,确认要覆盖吗?	Wśród cech są cechy zaawansowane. Czy chcesz zapisać na nich nowe cechy?
yszl064	新属性中有高级属性，确定要继续洗练吗？	Wśród cech są cechy zaawansowane. Czy chcesz teraz rafinować?
yszl069	额外生成	Bonus
yszl068	请在相应的位置放入印记！	Proszę umieścić w odpowiedniej pozycji.
zthdcjhd005	获取途径:	Otrzymano z:
hdsy013	您是否确定撤退？（撤退后挑战失败,在收益状态下将获得当前已击杀BOSS个数奖励）	Czy chcesz się wycofać? (Po wycofaniu się przegrasz. Nagroda zostanie obliczona na podstawie bieżącej ilości pokonanych bossów.)
hdsy009	是否花费200魔晶雇佣公会玩家进行混沌深渊挑战？	Czy chcesz wydać 200 zablokowanych diamentów by rekrutować jednego z członków Twojej gildii do wyzwania?
yszl070	洗练后生成	Otrzymane po rafinacji
yszl071	洗练锁不足	Za mało Zamków do Rafinacji
yszl072	洗练说明	Opis:
yszl073	攻击:+{0}%	Atak: +{0}%
yszl074	生命:+{0}%	HP: +{0}%
yszl075	暴击:+{0}%	Kryt: +{0}%
yszl076	免暴:+{0}%	Anty-kryt: +{0}%
yszl077	破防:+{0}%	Łamanie obrony: +{0}%
yszl078	免破:+{0}%	Anty-łamanie: +{0}%
yszl079	格挡:+{0}%	Blok: +{0}%
sprainEggRec02	规则说明：<br>普通扭蛋只会获得普通奖励，所需代币可以在副本中获取，<font color='#00ff00'><a href='event:'><u>马上获取</u></a></font>；高级扭蛋每次消耗20充值神石，最低获得高级奖励，并有概率获得稀有奖励；高级扭蛋可获得幸运币，幸运币可用来超级扭蛋，超级扭蛋必得稀有奖励。	Zasady: <br>Zwyczajne Szczęśliwe Jajo da Ci zwyczajną nagrodę. Przedmioty do rozbijania możesz otrzymać w Lochach. <font color='#00ff00'><a href='event:'><u>Zdobądź teraz!</u></a></font>; Zaawansowane Szczęśliwe Jajo kosztuje za każdym razem 20 Zakupionych Diamentów. Otrzymasz przynajmniej zaawansowaną nagrodę. Masz szansę na niezwykły prezent. Zaawansowane Szczęśliwe Jajo da Ci Szczęśliwe Monety, które można użyć przy Super Szczęśliwym Jajku (100% szansy na cenną nagrodę).
hdsy011	雇佣成功！	Udało się!
hdsy012	#H#C(#00FF00)替身说明：#n#H1、创建队伍时，可选择创建替身队伍。成功创建后可雇佣公会玩家替身。#H2、每次雇佣需消耗200魔晶；雇佣替身只对一次挑战生效。#H3、雇佣的玩家替身所有的被动技能均为随机选取。#H4、玩家替身均为同一公会战力前10名的玩家。#H#C(#00FF00)排行榜说明：#n#H1、排行榜每个整点更新一次。#H2、每日23点50分进行排行榜结算，超过该时间则不参与当日排行。#H3、排行榜具体规则请见排行榜内说明。	#H#C(#00FF00)Klon: #n#H1. Przy tworzeniu drużyny możesz stworzyć drużynę klonów. Po utworzeniu możesz rekrutować klony członków gildii. #H2. Rekrutacja klona kosztuje 200 zablokowanych diamentów. Klon będzie dostępny tylko w jednym wyzwaniu. #H3. Pasywne cechy klonów będą losowe. #H4. Do wyboru jest 10 najlepszych graczy w gildii. #H#C(#00FF00)Rankingi: #n#H1. Ranking będzie odświeżany co godzinę. #H2. Przeliczanie rankingu codziennie o 23:50. #H3. Sprawdź szczegóły w opisie rankingu.
sprainEggRec01	{0}在{1}时获得了{2}	Kiedy {0}  [{1}], otrzymano {2}!
hdsy014	#C(#00FF00)排行榜说明：#n#H1、混沌神域排行榜按照章节、回合数、总战力进行排行。#H2、替身组队通关不上榜。#H3、普通组队下，无奖励模式下通关也可以上榜。#H4、每日23点50分进行结算，超过该时间的队伍将不算入当日排行榜中。#H5、排行榜奖励按照本服排名最高的名次给该服所有等级≥130级的玩家发放奖励。#H6、奖励请及时领取，隔天清空。	#C(#00FF00)Opis rankingu: #n#H1. Rankingi Miejsca Chaosu są tworzone na podstawie etapów, rund oraz siły bitewnej. #H2. Drużyny klonów nie pojawią się w rankingu. #H3. Zwyczajna drużyna, nawet w trybie bez nagród, pojawi się w rankingu jeśli zaliczy wyzwanie. #H4. Ranking będzie obliczany codziennie o 23:50. #H5. Nagroda będzie wysyłana wszystkim graczom o poziomie 130 lub wyższym na podstawie najwyższych miejsc w rankingu serwera. #H6. Nagroda znika następnego dnia. Nie zapomnij jej odebrać.
hdsy015	第{0}章	Etap {0}
hdsy016	领取奖励	Odbierz nagrodę
hdsy017	已领取	Odebrano
hdsy018	第{0}名	Nr {0}
sprainEggRec08	本次需要{0}充值神石	Koszt: {0} Diamentów.
sprainEggRec09	每次1幸运币	1 moneta za każdym razem.
zthdcjhd008	今日已发放红包:{0}充值神石	Paczki wysłane dzisiaj: {0} Zakupionych Diamentów
springPayBack01	第{0}天充值：	Dzień Płatności {0}
springPayBack03	（活动第{0}天可领取）	(Można odebrać w {0} dniu eventu)
springPayBack02	第{0}天返还：	Nagroda Dnia {0}
sprainEggRec04	幸运币不足，高级扭蛋可获得幸运币	Za mało monet. Monety można zdobyć w Zaawansowanym Szczęśliwym Jajku.
