messageId	desc	RussiaDesc
yszl077	破防:+{0}%	Пробой: +{0}%
yszl078	免破:+{0}%	А. пробой: +{0}%
yszl079	格挡:+{0}%	Блок: +{0}%
yszl080	破挡:+{0}%	А. блок: +{0}%
yszl081	 +{0} （{1}星）	 +{0} （{1} звезда）
yszl082	 +{0} （极品）	 +{0} （ур.）
yszl083	印记洗练石	Кристалл очистки печати
yszl084	印记洗练锁	Замок очистки печати
yszl085	请先选择副印记	Выберите печать
yszl086	{0}:{1}	{0}:{1}
yszl087	印记洗练石不足	Недостаточно кристаллов очистки печати
yszl088	印记洗练锁不足	Недостаточно замков очистки печати
yszl089	0	0
yszl090	0	0
elsb001	[第1关,第2关,第3关]	[1 локация, 2 локация, 3 локация]
elsb002	移动无效！	Перемещение не эффективно!
elsb003	游戏结束！	Игра окончена!
elsb004	使用键盘上的方向键↑↓←→操控所有宝石向一个方向移动，每次移动都会在空位随机产生一个一级宝石，两个等级相同的宝石相遇可以合成下一级宝石，达成目标后对应目标宝石消除。	Используйте на клавиатуре клавиши ↑↓←→ для перемещения гемов, при каждом перемещении заполняется свободная ячейка одним гемом 1 уровня, когда сходятся два одинаковых по уровню гемов, то можно синтезировать их в гем следующего уровня, когда достигнута цель, то соответствующий гем исчезает. 
elsb005	目前正在挑战游戏，无法切换关卡！	В даннй момент уже брошен вызов, нельзя поменять уровень!
elsb006	请先通关上一个关卡！	Сначала нужно пройти предыдущий уровень!
elsb007	消耗{0}神石，购买一次游戏挑战次数，是否确认购买？	Потратить {0} баленов, чтобы купить одну попытку, вы действительно хотите купить?
elsb008	已达到今日购买上限，无法购买。	Достигнут максимум покупки, больше нельзя совершить покупку.
elsb009	挑战次数：{0}	Попыток: {0}
elsb010	我的个人跨服排名：{0}名	Мое место по межсерверу: {0} место
