messageId	desc	FTdesc
kfzbdfhc8	#C(##00FF00)喝彩说明：#n#H1、喝彩1次消耗10充值神石，结束获得1份喝彩奖励，奖励在周四23:59：59统一发放。#H2、全服玩家喝彩消耗的神石将全部进入奖池，奖池累计越高获得神石加成越多，累计加成高达160%。#H3、最高人气的战队最终获得巅峰战区冠军，奖池获得众望所归加成，奖池奖金再增加25%，最终加成可高达185%。#H4、奖池最终奖金将会分成全服喝彩总次数份额，1份奖励=奖池总奖金/全服喝彩次数。#H	#C(##00FF00)喝彩說明：#n#H1、喝彩1次消耗10儲值神石，結束獲得1份喝彩獎勵，獎勵在週四23:59：59統一發放。#H2、全服玩家喝彩消耗的神石將全部進入獎池，獎池累計越高獲得神石加成越多，累計加成高達160%。#H3、最高人氣的戰隊最終獲得巔峰戰區冠軍，獎池獲得眾望所歸加成，獎池獎金再增加25%，最終加成可高達185%。#H4、獎池最終獎金將會分成全服喝彩總次數份額，1份獎勵=獎池總獎金/全服喝彩次數。#H
mszj023	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj022	<font color='#E87D22'>如果你认为自己已经被发现了，要么跑！要么闭上眼睛……如果你已经被抓到了，请耐心等待下轮开始。</font>	<font color='#E87D22'>如果你認為自己已經被發現了，要麼跑！要麼閉上眼睛……如果你已經被抓到了，請耐心等待下輪開始。</font>
mszj030	当前队伍人数不足，无法开始	當前隊伍人數不足，無法開始
mszj025	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj024	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj018	1、在迷失之境中玩家将扮演“追捕者”或者“隐匿者”，“追捕者”找到其他玩家会获得奖励“冒险点”，“隐匿者”躲藏的时间越长获得的“冒险点”奖励越多；#H2、“冒险点”可在神界兑换-冒险商店中兑换道具；#H3、活动需5个人才能开启，每场活动共4轮，每轮随机产生一位“追捕者”；#H4、每位玩家每天只能参与一场活动，若在活动中退出将无法继续参与当场活动。	1、在迷失之境中玩家將扮演“追捕者”或者“隱匿者”，“追捕者”找到其他玩家會獲得獎勵“冒險點”，“隱匿者”躲藏的時間越長獲得的“冒險點”獎勵越多；#H2、“冒險點”可在神界兌換-冒險商店中兌換道具；#H3、活動需5個人才能開啟，每場活動共4輪，每輪隨機產生一位“追捕者”；#H4、每位玩家每天只能參與一場活動，若在活動中退出將無法繼續參與當場活動。
mszj027	#U#C(#00FF00)#A(#K(dlg,kflose_room_rnter))[前往参与]#n#n#n	#U#C(#00FF00)#A(#K(dlg,kflose_room_rnter))[前往參與]#n#n#n
mszj014	隐藏中	隱藏中
mszj015	已暴露	已暴露
mszj016	技能冷却中无法使用	技能冷卻中無法使用
mszj017	1、神界为跨服场景，90级以上玩家可以进入；#H2、神界每日10:00~22:00开启入口，23:00会将所有玩家传回本服；#H3、神界部分玩法可以使用跨服币获得额外奖励，神界内无法使用道具、调整阵型等，请做好准备再前往。	1、神界為跨服場景，90級以上玩家可以進入；#H2、神界每日10:00~22:00開啟入口，23:00會將所有玩家傳回本服；#H3、神界部分玩法可以使用跨服幣獲得額外獎勵，神界內無法使用道具、調整陣型等，請做好準備再前往。
mszj010	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj011	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj012	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>請領取您的獎勵，下一輪活動即將開啟。</font>
mszj013	（第{0}/4轮）	（第{0}/4輪）
ssy2015ssyqhb007	下一轮抢红包倒计时:	下一輪搶紅包倒計時:
ssy2015ssyqhb006	最多只能持有3个双11红包，请先使用已有红包	最多只能持有3個雙11紅包，請先使用已有紅包
ssy2015ssyqhb005	1、每天不定时开启抢红包活动，每人最多可以持有3个未过期的红包#H2、红包被抢完后将开启“狂购”活动，在该商店中购买道具可以使用双11红包抵扣神石#H3、红包可按一定比例抵扣不超过红包额度的神石#H4、“狂购”结束后将再次开启“抢红包”活动#H5、抢红包拥有10秒冷却时间	1、每天不定時開啟搶紅包活動，每人最多可以持有3個未過期的紅包#H2、紅包被搶完後將開啟“狂購”活動，在該商店中購買道具可以使用雙11紅包抵扣神石#H3、紅包可按一定比例抵扣不超過紅包額度的神石#H4、“狂購”結束後將再次開啟“搶紅包”活動#H5、搶紅包擁有10秒冷卻時間
ssy2015ssyqhb004	当前还未到抢红包时间，请耐心等候	當前還未到搶紅包時間，請耐心等候
ssy2015ssyqhb003	本轮狂购已经结束	本輪狂購已經結束
ssy2015ssyqhb002	1、每天不定时开启抢红包活动，每人最多可以持有3个未过期的红包#H2、红包被抢完后将开启“狂购”活动，在该商店中购买道具可以使用双11红包抵扣神石#H3、红包可按一定比例抵扣不超过红包额度的神石#H4、“狂购”结束后将再次开启“抢红包”活动#H5、抢红包拥有10秒冷却时间	1、每天不定時開啟搶紅包活動，每人最多可以持有3個未過期的紅包#H2、紅包被搶完後將開啟“狂購”活動，在該商店中購買道具可以使用雙11紅包抵扣神石#H3、紅包可按一定比例抵扣不超過紅包額度的神石#H4、“狂購”結束後將再次開啟“搶紅包”活動#H5、搶紅包擁有10秒冷卻時間
ssy2015ssyqhb001	本轮狂购剩余时间:	本輪狂購剩餘時間:
kfzb019	当前不在活动时间内	當前不在活動時間內
kfzb018	说明：#H1、巅峰、精锐、初级战区的冠亚季军所在区服的玩家可以领取对应福利。#H2、请尽快领取福利，错过福利时间将不能再领取奖励。	說明：#H1、巔峰、精銳、初級戰區的冠亞季軍所在區服的玩家可以領取對應福利。#H2、請儘快領取福利，錯過福利時間將不能再領取獎勵。
ssy2015ssyqhb009	您的手太快了，请稍候再抢红包	您的手太快了，請稍候再搶紅包
ssy2015ssyqhb008	本轮抢红包已经结束	本輪搶紅包已經結束
ssy2015tgsss02	您是否花费{0}充值神石购买？	您是否花費{0}儲值神石購買？
ssy2015tgsss01	1.活动期间每天购买双十一团购礼包的玩家可获得当日相对应的福利宝箱和奖励神石领取资格。#H2.本次活动为全服务器活动，每日跨服团购人数越多当日解锁的福利宝箱和神石越多，奖励越丰富。#H3.团购奖励在每日00:00结算后通过玩法奖励统一邮件发给玩家。#H4.团购礼包和团购人数会在每日00:00奖励结算后重置。#H5.每日的团购礼包不同,参与七天可以获得一张橙色天蝎座天赋卡。#H6.团购礼包只能使用充值神石购买。	1.活動期間每天購買雙十一團購禮包的玩家可獲得當日相對應的福利寶箱和獎勵神石領取資格。#H2.本次活動為全伺服器活動，每日跨服團購人數越多當日解鎖的福利寶箱和神石越多，獎勵越豐富。#H3.團購獎勵在每日00:00結算後通過玩法獎勵統一郵件發給玩家。#H4.團購禮包和團購人數會在每日00:00獎勵結算後重置。#H5.每日的團購禮包不同,參與七天可以獲得一張橙色天蠍座天賦卡。#H6.團購禮包只能使用儲值神石購買。
ssy002	团购人数≥{0}	團購人數≥{0}
ssy001	今日专题:{0}	今日專題:{0}
ssy2015ssylp01	1.活动期间，玩家可以通过充值大放送活动获得道具狂欢钥匙开启轮盘。#H2.每次开启轮盘消耗1个狂欢钥匙。#H3.轮盘可获得海量神石和各种珍稀道具。	1.活動期間，玩家可以通過儲值大放送活動獲得道具狂歡鑰匙開啟輪盤。#H2.每次開啟輪盤消耗1個狂歡鑰匙。#H3.輪盤可獲得海量神石和各種珍稀道具。
ssy2015ssylp02	您的狂欢钥匙数量：{0}	您的狂歡鑰匙數量：{0}
ssy2015ssylp03	您的狂欢钥匙不足，无法开启双十一轮盘	您的狂歡鑰匙不足，無法開啟雙十一輪盤
ssy2015dlyl01	1.活动期间每日登录即可领取第一档奖励，当日累计充值200神石和800神石可分别领取后两档奖励。#H2.每日的奖励均有不同。#H3.奖励每天0时重置。	1.活動期間每日登錄即可領取第一檔獎勵，當日累計儲值200神石和800神石可分別領取後兩檔獎勵。#H2.每日的獎勵均有不同。#H3.獎勵每天0時重置。
ssy2015scmf01	1.活动期间，每日在商城购物（不含购物车和商城赠送）达到指定额度可获得相应的奖励神石返利。#H2.奖励次日0时结算，通过邮件发放。#H3.每日0时重置已经购物的额度。	1.活動期間，每日在商城購物（不含購物車和商城贈送）達到指定額度可獲得相應的獎勵神石返利。#H2.獎勵次日0時結算，通過郵件發放。#H3.每日0時重置已經購物的額度。
ssy2015scmf02	您今日商城消费：{0}神石	您今日商城消費：{0}神石
ssy2015ssyqhb010	您的背包已满，请先整理！	您的背包已滿，請先整理！
ssy2015ztzp04	您今日的转盘开启次数已达上限	您今日的轉盤開啟次數已達上限
ssy2015ztzp02	您是否花费{0}神石开启一次转盘？	您是否花費{0}神石開啟一次轉盤？
ssy2015ztzp03	#C(#ffffff)#C(#00FF00){0}#n获得了#C({1}){2}#n*{3}	#C(#ffffff)#C(#00FF00){0}#n獲得了#C({1}){2}#n*{3}
ssy2015ztzp01	1.活动期间，每日设置一个专题，转盘的奖励和专题有关。#H2.每日转盘次数有数量限制，限制与专题类别有关。#H3.每日0时更换专题。	1.活動期間，每日設置一個專題，轉盤的獎勵和專題有關。#H2.每日轉盤次數有數量限制，限制與專題類別有關。#H3.每日0時更換專題。
bs23	分解成功：{0}-1，{1}+2	分解成功：{0}-1，{1}+2
bs22	该宝石等级不足，不能分解。	該寶石等級不足，不能分解。
bs24	神石不足，不能分解！	神石不足，不能分解！
kfzbdfhc20	已累计：{0}神石	已累計：{0}神石
mszj032	你今天已经参加过该活动，无法加入队伍	你今天已經參加過該活動，無法加入隊伍
mszj031	当前无法进行次操作	當前無法進行次操作
ssy2015fldbt03	您当前的充值积分：{0}	您當前的儲值積分：{0}
ssy2015fldbt02	#C(#ffffff)#C(#00FF00){0}#n获得了#C({1}){2}{3}#n	#C(#ffffff)#C(#00FF00){0}#n獲得了#C({1}){2}{3}#n
ssy2015fldbt01	1.活动期间，每充值10神石可获得1点充值积分。#H2.玩家可以使用充值积分兑换各种珍稀道具。#H3.充值积分每日24时清零。#H4.商品每日0时刷新。	1.活動期間，每儲值10神石可獲得1點儲值積分。#H2.玩家可以使用儲值積分兌換各種珍稀道具。#H3.儲值積分每日24時清零。#H4.商品每日0時刷新。
ssy2015fldbt05	您的充值积分不足，无法兑换本物品	您的儲值積分不足，無法兌換本物品
ssy2015fldbt04	兑换数量不能为0	兌換數量不能為0
ssy2015szdfs02	已充值：{0}神石	已儲值：{0}神石
ssy2015szdfs01	1.活动期间累计充值额度达到指定值即可领取对应奖励。#H2.每档次的奖励活动期间限领取1次。	1.活動期間累計儲值額度達到指定值即可領取對應獎勵。#H2.每檔次的獎勵活動期間限領取1次。
ssmj011	今日已经培养过神树	今日已經培養過神樹
ssmj010	现在是守卫神树阶段，无法进行培养	現在是守衛神樹階段，無法進行培養
ssmj013	您不是队长，无法进行采集	您不是隊長，無法進行採集
ssmj012	采集中	採集中
ssmj014	收益剩余时间：{0}：{1}	收益剩餘時間：{0}：{1}
ssmj003	不消耗行动力（对自己生效）	不消耗行動力（對自己生效）
dscj014	#H5、免费点金次数用完后，使用充值神石可继续点金，需要的充值神石数随次数递增；#H6、当日未消耗掉的原石会在每日23:50~24:00系统结算时间被系统回收并返还对应的积分，积分将通过邮件发送；#H7、每1000积分可兑换1个红炎天晶。	#H5、免費點金次數用完後，使用儲值神石可繼續點金，需要的儲值神石數隨次數遞增；#H6、當日未消耗掉的原石會在每日23:50~24:00系統結算時間被系統回收並返還對應的積分，積分將通過郵件發送；#H7、每1000積分可兌換1個紅炎天晶。
ssmj006	当前第{0}波   (共5波)	當前第{0}波   (共5波)
dscj010	冷却时间结束后可再次领取	冷卻時間結束後可再次領取
dscj011	今日免费领取次数已用完	今日免費領取次數已用完
dscj012	您将消耗80充值神石购买10个原石	您將消耗80儲值神石購買10個原石
ssmj007	击杀个数：{0}	擊殺個數：{0}
ssmj004	默认接受邀请。	默認接受邀請。
wdbs20	我的排名：未上榜	我的排名：未上榜
wdbs06	不定项：	不定項：
wdbs07	答题时间超过20分钟将无法获得奖励。	答題時間超過20分鐘將無法獲得獎勵。
wdbs04	判断题：	判斷題：
wdbs05	单选题：	單選題：
wdbs02	即将开始问答比赛初赛答题，开始后需要在20分钟内完成答题，是否确认开始答题？	即將開始問答比賽初賽答題，開始後需要在20分鐘內完成答題，是否確認開始答題？
wdbs03	第{0}题，共20题	第{0}題，共20題
wdbs01	1、周一至周六为初赛阶段，每天都可以参加一次初赛答题，每次答题限时20分钟，全天任意时间均可参加；#H2、每次完成初赛答题都会获得一个评价，在六天的初赛中，只要获得3个B级以上就可以参加决赛；#H3、如果初赛答题时超过20分钟，将不会获得成绩和奖励，请留意在限时内完成答题；#H4、每周日14:00-16:00为决赛时间，获得决赛资格的龙骑士可以参加决赛答题；#H	1、週一至週六為初賽階段，每天都可以參加一次初賽答題，每次答題限時20分鐘，全天任意時間均可參加；#H2、每次完成初賽答題都會獲得一個評價，在六天的初賽中，只要獲得3個B級以上就可以參加決賽；#H3、如果初賽答題時超過20分鐘，將不會獲得成績和獎勵，請留意在限時內完成答題；#H4、每週日14:00-16:00為決賽時間，獲得決賽資格的龍騎士可以參加決賽答題；#H
ssmj002	当前活动尚未结束，确定退出吗？	當前活動尚未結束，確定退出嗎？
wdbs08	非常抱歉，由于答题超时，您本次初赛没有获得成绩和奖励，请下次继续努力。	非常抱歉，由於答題超時，您本次初賽沒有獲得成績和獎勵，請下次繼續努力。
