messageId	desc	Turkishdesc
gh_redpocket04	<font color='#00FF00'>{0}</font>发放了一个公会红包<font color='#FF0000'>【{1}】</font>	<font color='#00FF00'>{0}</font> ittifak paketi gönderdi<font color='#FF0000'>[{1}]</font>!
gh_redpocket07	是否消耗<font color='#00FF00'>{0}</font>充值神石发放个数为<font color='#00FF00'>{1}</font>的公会红包？	<font color='#00FF00'>{0}</font> Satın alınmış Kristal harcamak ve <font color='#00FF00'>{1}</font> ittifak paketi göndermek istermisin?
gh_redpocket06	现在发红包的人太多了，请稍后再试。	Birden fazla insan paket yolluyor lütfen bekleyiniz.
chat001	#C(#ff0000)此场景无法使用阵营聊天	#C(#ff0000)Bu ekranda ittifak chatini kullanamazsınız
yxzthd008	免费次数已使用完！	Ücretsiz hakkınız kalmadı
yxzthd009	是否花费{0}充值神石购买一个元宵花灯？	{0}Fener almak için Alınan Kristal kullanmak istermisiniz.
yxzthd002	元宵点花灯活动说明	Fener Etkinliği Tanımlaması
yxzthd003	当前有花灯{0}个，将在24时重置花灯个数，请及时使用	{0} tane Fener vardır, ve 23:59:59 zamanında temizlenecektir. Kullanmayı unutmayınız
mofazhentouzi1	累计收益价值4700神石	Toplam miktar:4700 Kristal
yxzthd001	元宵充值送大礼活动说明	Fener Ödülü Tanımı
yxzthd006	剩余次数: {0}/10	Haklar:{0}/10
yxzthd007	剩余:{0}次	Haklar:{0}
yxzthd004	{0}米	{0} metre
yxzthd005	花灯高度：{0}米	Yükseklik:{0}metre
wzgc037	请先领取首充奖励！	Lütfen ilk satın alım ödülünü alın
elsb013	当前没有挑战次数！	Hakkınız kalmadı
hlllk005	是否消耗#C(#00FF00){0}#n神石刷新奖励	 #C(#00FF00){0}#nÖdülleri sıfırlamak için kristal satın almak istermisiniz?
hlllk004	剩余收益次数不足	Yeterli hak yok
hlllk007	40级开启	Seviye 40 da açılır
hlllk006	神石不足	Kristal yeterli değil
hlllk001	是否消耗#C(#00FF00){0}#n神石购买一次收益次数	Daha fazla hak için#C(#00FF00){0}#n kristal satın almak istermisiniz?
chat34	战场	Savaş alanı
hlllk003	已达最大购买次数	Bütün haklar kullanılmış
hlllk002	1、开始游戏需消耗1次收益次数；#H2、每日登录有1次免费收益次数，每日首充100神石可获得1次收益次数；#H3、可花费神石购买收益次数，每日最多购买20次；#H4、开始游戏后可刷新当前奖励，需消耗神石；#H5、成功消除1组图标后不可再刷新奖励，直到下一轮游戏开始；#H6、每消除1组图标可获得该组的一份奖励；#H7、收益次数在每日23：59清零。	1. Oyuna başlamak için bir hak kullanırsınız. #H2. Her gün bir kere ücretsiz katılım hakkınız var. Günlük 100 Kristal alımı size bonus hak kazandırır. #H3. Daha fazla hak alabilmek için kristal harcamanız gerekmektedir.Her gün en fazla 20 hak satın alabilirsiniz. #H4. Başlarken ödülleri sıfırlayabilirsiniz.Bunun maliyeti de yine Kristaldir.#H5. Bir kere eşleştirildikten sonra bir daha yenileme yapamazsınız bir sonraki raunta kadar. #H6. Her zaman simgelerle eşleştirilirsiniz ve ödül kazanırsınız. #H7.Ödüller 23:59 da sıfırlanacaktır.
yszl050	消耗一个橙色雕刻石或288充值神石雕刻，可获得橙色或红色印记,优先消耗雕刻石	Kabartma için maliyet Turuncu Kabartma Taşıdır veya 288 Satın alınan kristaldir.Turuncu ve ya Kırmızı Mühür kazanacaksınz. Taşlar ilk defa kullanılacaktır.
kfzc023	[初级战区,中级战区,高级战区,精锐战区,超级战区]	[İlk Savaş alanı, Orta Savaş alanı, İleri Seviye Savaş alanı, Elit Savaş alanı,Super Savaş alanı]
kfzc022	复活：{0}	Canlandırmak: [0}
kfzc021	小据点 #H领主BUFF：增伤{0}%，受到伤害增加{1}% #H守卫BUFF：增伤{2}%，受到伤害增加{3}% #H提示：领主BUFF加成固定不变，守卫BUFF随着占领时间效果逐步递增。	Küçük Sığınak #H Efendi etkisi: Hasarı %{0} yükseltir ve %{1} hasar ekler.#H Savunucu Etkisi:Hasarı %{2} ekler ,alınan hasara ekler %{3} #H İpuçları: Efendi etkisi değişmez ama savunmacı etkis zamanla yükselmeye devam eder.
kfzc020	大据点 #H领主BUFF：增伤{0}%，受到伤害增加{1}% #H守卫BUFF：增伤{2}%，受到伤害增加{3}% #H提示：领主BUFF加成固定不变，守卫BUFF随着占领时间效果逐步递增。	Büyük Sığınak#H Efendi etkisi:%{0} hasarı yükseltir ve %{1} tarafında alınan hasara ekler. #H : Savunmacı etkisi: %{2} hasarı yükselti ve %{3} tarafından alınan hasara ekler. #H İpuçları:  Efendi etkisi değişmez ama savunmacı etkis zamanla yükselmeye devam eder.
kfzc027	领主：暂无	Efendi: Yok
kfzc026	关闭面板将自动离开据点，确定离开？	Kapatırsanız Sığınaktan ayrılacaksınız, kapatmak istediğinizden emin misiniz?
kfzc025	离开据点才能移动！	Hareket etmeniz için Sığınaktan ayrılmanız gerek
kfzc024	守卫：暂无	Savunmacı: Yok
kfzc029	你已经被<font color='#00FF00'>{0}</font>击杀了，得到了<font color='#FF0000'>{1}</font>贡献值！	Tarafından öldürüldünüz <font color='#00FF00'>{0}</font>, ve aldınız <font color='#FF0000'>{1}</font> Katılım.
kfzc028	你成功击杀了<font color='#00FF00'>{0}</font>，恭喜您获得了<font color='#FF0000'>{1}</font>贡献值！	Öldürdünüz<font color='#00FF00'>{0}</font> aldınız<font color='#FF0000'>{1}</font> Katılım!
elsb003	游戏结束！	Oyun bitti 
elsb002	移动无效！	Geçersiz hareket
elsb001	[第1关,第2关,第3关]	[Seviye 1, Seviye 2, Seviye 3]
ghhb001	请选择输入红包神石数量。	Lütfen paket miktarını girin
elsb007	消耗{0}神石，购买一次游戏挑战次数，是否确认购买？	Hak elde etme için {0} kristal satın almak istermisiniz?
elsb006	请先通关上一个关卡！	İlk seviyeyi geçmeniz gerekiyor
elsb005	目前正在挑战游戏，无法切换关卡！	Oyundasınız seviye değiştiremezsiniz
elsb004	使用键盘上的方向键↑↓←→操控所有宝石向一个方向移动，每次移动都会在空位随机产生一个一级宝石，两个等级相同的宝石相遇可以合成下一级宝石，达成目标后对应目标宝石消除。	Mücevherlerin hareketlerini kontrol edebilmek için talimat anahtarını kullanın.Her zaman rastgele sev.1 müch. olacak.İki tane aynı mücevher geldiğinde yüksek seviyeye dönüşecek. Gereklilikleri karşıladığında Mücevher yok olacak.
elsb009	挑战次数：{0}	Hak: {0}
elsb008	已达到今日购买上限，无法购买。	Bugün daha fazla satın alamazsınız
ghhb002	请选择红包个数。	Lütfen paket miktarını seçin
ghhb003	#C(#00FF00)规则说明#n#H1、消耗充值神石即可向公会频道发放红包，神石数量最小为5，最大为1000。#H2、发放红包的玩家可决定发放红包的祝福语、数量；红包数量最小为5个，最大不超过红包金额。#H3、玩家可通过公会频道广播链接跳转到抢红包界面进行抢红包。#H4、每个红包有效期为24小时，过期未领取的红包将会以邮件的方式返还，返还神石类型为#C(#FF0000)奖励神石#n。	#C(#00FF00)Kurallar: #n#H1. İttifak konuşmasına paket göndermek için satın alınmış kristal kullanman gerek.En düşük kristal:5,En yüksek:1000 #H2. Gönderici kelimeye ve paket miktarına karar verebilir. En düşük miktar:5, ve toplam kristal miktarını geçemez. #H3. Oyuncular paketleri alabilmek için konuşma ekranındaki mesaja tıklayabilir ve paket arayüzüne geçebilir.#H4.Her paket 24 saat geçerli olacaktır. Süresi dolan paketler mail yoluyla geri gönderilecektir. Geri dönen kristaller  #C(#FF0000)Hediye kristal olarak gözükecektir#n.
seal16	圣印纹章	Burç Mühürü
seal17	历练值	Eğitim Puanı
seal14	攻击百分比	Saldırı %
seal15	已达等级上限	Maks. Seviyeye ulaştınız
seal12	需要圣印纹章{0}个	{0} gerekli Burç Mührü
seal13	需要{0}历练值	{0} gerekli Eğitim puanı
seal10	1、圣印激活需要消耗圣印纹章，圣印纹章可在混沌神域中获得；#H2、圣印激活后可消耗历练值升级，升级可获得附加属性，历练值可在混沌神域中获得；#H3、圣印升级时会激活、升级圣印技能，圣印技能为被动技能，会增加属性；#H4、圣印、圣印技能对全体上阵英雄有效	1. Burçları açmak için Burç Mührünü kullanmanız gerek.Burç mührü sadece Kaos Bölgesinden düşer. #H2.Burçları geliştirirken Eğitim Puanı gerekir ve bonus değer kazanırsınız.Eğitim Puanı da Kaos Bölgesinden düşer. #H3. Gelişirken Burç yetenekleri açılacaktır. Bunlar pasif yeteneklerdir ve değer kazandıracaktır. #H4. Burç ve Burç Yetenekleri bütün kahramanlar içingeçerlidir.
seal11	圣印	Aziz Burç
hdsy013	您是否确定撤退？（撤退后挑战失败,在收益状态下将获得当前已击杀BOSS个数奖励）	Geri çekilmek mi istiyorsunuz?( geri çekildiğiniz takdirde kaybetmiş sayılacaksınız ve öldürdüğünüz lider miktarına göre ödül kazancaksınız)
zthdcjhd001	累计发放{0}充值神石的红包	Bütün {0} Satın alınmış Kristalleri gönder
kfzc030	活动已经结束	Etkinlik bitti.
kfzc031	，结算3次后根据阵营总分判断胜负。#H5、战斗可以获得贡献值，双方阵营都有各自的排行榜，最终发放奖励由排行榜和阵营胜负为依据。#H6、奖励将在玩家回到本服后发放，在活动中途退出视为弃权，不能获得奖励。#H#C(#00FF00)玩法规则：#n#H1、据点初始状态为无占领，有玩家进入后开始归属倒计时，最终哪方阵营进入据点的人数占优判断该据点归属，人数相同时最先进入的阵营获得据点守卫权。#H2、据点占领后有领主和守卫，享受守方BUFF加成，守卫BUFF随着占领的时间越长效果逐步递增。	3 hesaplamadan sonra, sonuçlar toplam puana göre ayarlanacaktır. #H5. Savaşlardan Katılım Puanı alabilirsin.Her grup kendi sıralamasına sahiptir.Final ödülü sıralama ve gruba göre yapılacaktır. #H6. Ödül sunucuya geri döndüğünüzde verilecektir. Eğer çıkarsanız pes etmiş sayılacaksınız ve ödül alamayacaksınız.#H#C(#00FF00)Kurallar: #n#H1. Sığınak ilk başta serbest olacak.Oyuncular girdikçe geri sayım başlayacak.Sığınak grup tarafından birde fazla oyuncuyla işgal edilecektir.Eğer miktar aynıysa kim ilk girdiyse o kazanacaktır. #H2. İşgalden sonra Efendi ve savunmacı olacak ve savunması etkisine sahip olacak> Etki zamanla çoğalacaktır.
kfzc032	#H3、进攻方可以不断进攻守卫和领主，领主需要守卫人数＜1人才能攻击，当据点领主被击杀且守卫人数＜2人时据点将会被攻陷，进攻方获得该据点守卫权。#H4、每次主动攻击都有冷却CD，领主进攻CD＜进攻方CD＜守卫进攻CD＜守卫后备CD，合理分配守方位置有利于防守的有效性。#H5、玩家只需要在结算时占领着据点就可以获得对应积分，据点结算积分也随着占领的时间越长增加越多，大据点初始积分为200，小据点初始积分为130。	#H3. Saldıran Efendi ve savunmacıya saldırabilir. Efendi, eğer savunmacı 1 den düşükse saldırabilir. Eğer Efendi öldürülür,savunmacı  da 2 den düşükse, Sığınak saldırgan tarafından ele geçirilmiş olur. #H4. Her eklediğinizde saldırı süresi için bekleme süresi olacak. Efendi CD＜Saldırgan CD＜Savunmacı CD＜Yedek Savunmacı CD.Etkili bir savunma için uygun pozisyonu kullanın. #H5. Eğer Sığınağı ele geçirirseniz puan kazanacaksınız. Uzun süre elinizde tutarsanız daha büyük puan kazanma şansınız olacak.Büyük Sığınak başlangıç puanı: 200 Küçük Sığınak:130
kfzc033	你被击败了，请等待复活！	Yenildiniz lütfen bekleyin!
hdsy016	领取奖励	Ödül
zthdcjhd003	    副 本 	Zindan
elsb010	我的个人跨服排名：{0}名	Sunucular arası sıralama: {0}
elsb011	上一局成绩：{0}分	Son raunt sonucu:{0} puan
elsb012	今日最高分：{0}分	Bugünün en yüksek puanı:{0}
wzgc036	充值后可购买（{0}充值神石）	Alınmış kristalden sonra kullanabilirsiniz.({0} Alınmış Kristal)
elsb014	当前剩余步数为0，游戏已经结束！	Başka hamlen kalmadı. Oyun bitti!
elsb015	您的操作太快了！	Çok hızlı kullanıyorsunuz
elsb016	重置关卡视为结束本局游戏，立刻当前该获得积分，是否确认重置？	Şuanda sıfırlarsanız, raunt bitecek ve şmdiki puanınızı alabileceksiniz.Sıfırlamak istermisiniz?
elsb017	第{0}名	No. {0}
elsb018	第{0} - {1}名	No. {0}-{1}
elsb019	第{0}关	Seviye {0}
seal09	{0}已升至{1}级	{0} yükseltildi {1}
seal08	恭喜，升级成功！	Başarılı bir şekilde geliştirildi
seal05	当前圣印已满级，无法继续升级	Mühür en yüksek seviyeye ulaştı 
seal04	历练值不足，无法升级	Üzgünüm ama yeterli Eğitim Puanınız yok
seal07	恭喜，激活成功！	Başarılı bir şekilde açıldı
seal06	前置圣印未激活，请按顺序激活圣印	Bir önceki Burcu açman gerek
seal01	需要{0}{1}级	Maliyet: {0} {1}
lanzuantequan7	是否确定消耗{0}神石购买{1}？	{1} almak için {0} tane kristal harcamak ister misin?
seal03	等级已达上限	En yüksek seviyedesin
seal02	下一级	Gelecek seviye
lanzuantequan6	每日限购：{0}/{1}	Günlük Miktar:{0}/{1}
yd2015zd024	至尊开启	Büyük Açılış
yd2015zd025	神石开启	Kristal Açılış
zhenlingtouzi1	累计收益价值3600神石	Toplam ödül 3600 Kristal değerinde
zthdcjhd005	获取途径:	Tarafından alındı
kfzc009	（领主投票时间）	(Efendi için oyla)
kfzc008	保护时间：{0}秒	Koruma:{0} dak.
kfzc005	抽奖中,请稍后！	Piyango çek
kfzc004	活动进行中，无法进入！	Etkinlik devam ediyor giriş yapamazsınız.
kfzc007	#C(#00FF00)活动时间：#n周二、周四、周日和周六 18:55-19:30#H#C(#00FF00)跨服战场说明：#n#H1、每次活动开启都有5分钟的入场准备时间，玩家必须在入场准备时间内进入活动，超时不能进入。#H2、活动正式开始时，系统按照等级和战力自动将玩家匹配至各个战场进行对抗，一个战场最佳容纳60人。#H3、进入战场后玩家获得一个阵营身份，一共3个据点，目标是同阵营的玩家共同守卫或抢夺据点。#H4、每10分钟进行一次结算，占领着据点的阵营可以得到对应据点的积分	#C(#00FF00)Etkinlik Zamanı: #nSalı, Perşembe, Pazar and Cumartesi 18:55-19:30. #H#C(#00FF00)Sunucular arası tanımı: #n#H1. Etkinlikler başlamadan önce 5 dk lık bir hazırlanma süresi olacaktır.Etkinliklere zamanında giriş yapmak zorundasınız. #H2. Etkinlikler başladığında seviyenize ve savaş gücünüze göre eşleştirileceksiniz.Savaşlar 60 oyuncu içericektir. #H3. Savaşa giriş yaptığınızda bir tarafta yer alacaksınız.3 tane Sığınak vardır. Aynı tarafın oyuncuları Sığınağı savunmalı ve ya işgal etmelidirler. #H4. Her 10 dakikada hesaplanacaktır. Sığınak işgali puan getirecektir.
kfzc006	剩余抽奖次数:{0}	Kalan Haklar: {0}
kfzc001	入场剩余倒计时:	Geri Sayım:
kfzc003	活动尚未开启！	Etkinlik henüz başlamadı.
kfzc002	跨服战场火热进行中！	Sunucular arası devam ediyor!
elsb021	玩法说明：#H1、每天都有3次免费的游戏挑战次数，每天最多购买2次游戏挑战次数，次数在每日00:00重置。#H2、通过挑战游戏不同的关数，完成关数的目标可领取对应的关数目标奖励，每个目标每日限领一次。#H3、每一关有3个目标，完成前2个目标即可通关，完成3个目标达成完美通关积分获得更多,挑战自我吧!#H4、	Kurallar: #H1. 3 ücretsiz katılım hakkı ve 2 hak alma şansı daha. Haklar her gün 23:59 da yenilenecek. #H2. Daha çok seviye geçerek, ödül kazanmak için gerekli koşulları yerine getirebilirsiniz.Her ödül günde bir kere alınabilir. #H3. Her seviyede 3 hedef vardır.İlk ikisini tamamladığınızda, seviyeyi geçebilirsiniz.Eğer 3 hedefi de tamamlarsanız, mükemmel bir ödül alacaksınız. #H4.
elsb020	目标{0}	Hedef:{0}
elsb023	挑战宝石2048玩法，成功完成关卡的对应目标即可领取对应奖励，每一项奖励每日只可领取一次，奖励在每日的00:00重置。	Mücadele 2048, Seviyelerdeki bütün hedefleri gerçekleştirerek ödül alabilirsiniz. Her ödül günde bir defa alınabilir ve 23.59 da sıfırlanacaktır.
elsb022	玩家通关后才能挑战下一关的关卡，通关和完美通关都可挑战下一关可以获得更多积分和奖励。#H5、完成每一个目标都可以获得对应积分，完美通关后剩余的步数越多额外获得越多积分。#H6、玩家的今日最高分可以进行跨服排行，每日00:00结算，奖励通过邮件发送。#H7、跨天时还在进行的挑战会自动视为超时，游戏失败处理，请及时使用当天的挑战次数。	Seviye geçtikçe bir diğerine geçebilirsiniz.Sonraki seviyelerde daha çok puan ve ödül kazanabilirsiniz. #H5.Eğer hedeflerden herhangi birini gerçekleştirirseniz puan kazanabilirsiniz.Eğer oynama hakkınızı arttırarak bitirebilirseniz arttırdığınız haklar size bonus puanı kazandıracaktır. #H6. En yüksek puanınız sunuclar arası sıralamada yer alacaktır.Ödüller her gün 23:59 da hesaplanacak ve e-posta ile gönderilecektir. #H7. Hesaplama zamanında hala oynuyorsanız kaybetmiş gözükürsünüz. Lütfen haklarınızı boşa harcamayın ve önceden kullanın.
