messageId	desc	FrDesc
newKF034	#H5、战队积分越高可获得越高段位，战队全员只会获得战队当前段位的一个称号。#H6、钻石段位为顶级段位，积分必须达到段位要求且全服战队排行在150名以内才能获得。#H7、每日匹配场数≥5场才能获得日结资格，有段位的战队才能获得日结奖励，次日结算。#H8、每周必须获得过2次以上日结奖励资格才能获得周结奖励，周结奖励只跟全服战队排名有关，每周日00:00结算。#H9、通过日结和周结战队全员可获得荣誉和功勋，荣誉可兑换珍稀道具，功勋可激活勋章。	#H5、plus les points de la guilde sont haut ,plus la phase acquis est haute ，tous les équipiers peuvent acquérir un tiré de la phase actuelle .#H6、on peut acquérir le phase le plus haut de la phase de diamant si les points remplissent la condition de la phase et l'équipe se classé dans les 150 premiers du classement des toutes équipes du serveur .#H7、si les tours d'assortiment ≥5 ，on peut recharge la récompense du règlement journalier.#H8、on peut recevoir la récompense du règlement hebdomadaire correspondant au classement de l'équipe réglé à 00:00 le dimanche si l'équipe a acquis plus de 2  jours de récompenses.#H9、on peut recevoir lhonneur et l'exploit dans le règlement journalier et celui hebdomadaire ,on peut échanger les objets rares avec l'honneur et on peut utiliser l'exploit pour activer l'insigne .
newKF035	#H#H#C(#00FF00)跨服匹配规则：#n#H1、当前战队成员不满3人暂时不能进入跨服场景。#H2、战队3个成员必须都在跨服场景内才可以进行匹配。#H3、在跨服组队战斗中每个玩家可上阵主角和一个英雄进行战斗。#H4、跨服场景中拥有队长权限的玩家可调整战斗位置和进行匹配操作。#H5、在跨服场景中转让队长权限，不会影响战队队长的身份。#H6、战队积分≤1750分的都属于保护分，战败不会损失战队积分。#H7、勾选了自动匹配功能，每场战斗结束后会自动开启下一场匹配。	#H#H#C(#00FF00)règles de l'assortiment inter -serveur ：#n#H1、on ne peut pas entrer au scénario tinter-serveur si les équipiers sont moins de 3 personnes.#H2、tous les 3 équipiers doivent au scénario pour commencer le scénario .#H3、chaque joueur peut faire entrer au combat un personnage et un héros .#H4、le joueur qui a le mandat du capitaine  peut ajuster la position du combat et effectuer l'assortiment #H5、la cession du mandat du capitaine n'influence pas le statut du capitaine #H6、si les points de l'équipe ≤1750，les points ne diminuent pas en cas de défaite.#H7、cocher la fonction de l'assortiment pour commencer le prochain assortiment automatiquement .
herostore001	使用1个之后可激活加成属性：	activer un attribut du bonus :
herostore002	当前档次可使用：	disponible pour la phase actuelle 
herostore003	进化到<font color='#FFFF37'>{2}星</font><font color='{0}'>{1}</font>可使用：	évoluer <font color='#FFFF37'>{2}étoiles </font><font color='{0}'>{1}</font>pour utiliser ：
herostore004	{0}当前使用个数：{1}/{2}	{0} utilisé ：{1}/{2}
herostore005	当前拥有道具数量：{0}	nombre des objets que vous avez à présent：{0}
herostore006	总属性额外加成：	bonus supplémentaire de l'attribut totale：
herostore007	{0}	{0}
herostore008	已到达上限	vous avez atteint le plafond 
herostore009	进化到{0}可使用：	évoluer au {0}pour utiliser：
herostore010	英雄淬炼石不足！	pas assez de pierres de raffinage !
herostore011	当前选择使用个数为0，无法使用！	le nombre choisi est 0 à présent ,impossible à utiliser !
newKF036	操作频繁	opérations fréquentes
qhbact001	您今天已经获得了20个红包，不要太贪心啦！	Vous avez acquis 20 paquets-cadeau aujourd'hui ,ne soyez pas si avide.
qhbact002	抢红包活动尚未开启！	activité pour arracher l'enveloppe n'est pas ouverte
qhbact003	#C(#ffffff)1、10:35、12:35、15:35、17:35、22:00开启活动，每次开启持续5分钟；#H2、活动开启时使用抢红包按钮可快速传送至活动Npc身边，点击“红包”Npc即可开始抢红包，抢红包读条结束后即可获得红包；#H3、抢红包过程中有可能与其他玩家发生战斗，胜利方可获得大红包，失败方可获得小红包；#H4、抢红包过程中无法参与其他活动；#H5、每天最多可获得20个红包。#n	#C(#ffffff)1、activité ouvre à 10:35、12:35、15:35、17:35、22:00，et dure 5 minutes；#H2、on peut arriver à côté de l'activité Npc en appuyant le bouton rouge lors de de l'activité ，cliquer “enveloppe”de Npc pour commencer à l'arracher et l'acquérir après l'activité；#H3、le vainqueur du concours pendant l'activité peut acquérir la enveloppe grand et le perdant peut acquérir la petite enveloppe；#H4、on ne peut pas participer à d'autres activités；#H5、on peut acquérir 20 enveloppes au plus tous les jours.#n
qhbact004	30级才可参与抢红包活动，赶紧去升级吧！	la dispute pour le paquet-cadeau est disponible au niveau 30 et plus seulement,dépêchez-vous à vous améliorer 
qhbact005	抢红包活动中，无法进行此操作！	on ne peut pas procéder à cette opération en cours de l'activité de la dispute pour le paquet-cadeau est disponible au niveau 30 et plus seulement ,dépêchez-vous à vous améliorer 
lzxb001	当前骰子数量为0，充值/续费蓝钻可获得骰子！	vous n'avez aucun dé ,charger ou recharger le diamant bleu pour acquérir le dé .
lzxb002	已经到达终点，请先回到起点再摇骰子！	vous êtes arrivé au point d'arrivée ,retournez au point de départ et jetez le dé 
lzxb003	是否确认回到起点，达到终点可获得珍稀奖励。	êtes vous sûr de retourner au point de départ,arrivez au point d'arrivée pour recevoir les récompenses rares.
lzxb004	骰子正在摇取，请稍后！	le dé est jeté maintenant ,patientez-vous.
lzxb005	你已经在起点了！	vous avez été au point de départ 
gbtm01	1、活动期间探索古堡即可获双属性红魂、橙色天赋卡、海量神石等各种珍稀道具；#H2、探索时若收集到3把颜色相同的钥匙可用来兑换双属性红魂、橙色天赋卡、一袋神石，本次活动未使用的钥匙可以留至下次活动使用；#H3、活动期间累计探索次数达到指定条件还可领取额外奖励，累计次数和奖励在活动结束后会清空，请及时领取；#H4、消耗放大镜或神石可进行探索，神石仅限充值神石。	1、 Pendant la période d’activité,on peut obtenir l'âme rouge de deux attribus,la carte orange de talent,des pierres divines nombreuses et des autres objets rares et précieuses si l'on explore le château．#H2、Pendant l’exploration,si l'on collecte trois clés en même couleur,on peut les convertir en l'âme rouge de deux propriété,la carte orange de talent et un sac de pierres divines． A propos des clés qui ne sont pas utilisées pendant cette activité,on peut les utiliser dans la prochaine activité．#H3、 Pendant la période d'activité,quand la fréquence accumulée de l’exploration répond aux conditions exigées,on peut obtenir des récompenses supplémentaires．La fréquence accumulée et des récompenses seront vidées à la fin de l’activité, il faut les prendre à temps．#H4、 On peut faire l'exploration en utilisant des agrandiseurs ou des pierres divines ．
gbtm02	您将使用{0}充值神石+{1}个放大镜探索古堡{2}次	vous allez utilisez {0}pierres  magiques de recharge+{1}loupe pour s'aventurer le château ancien {2}fois 
gbtm03	再探索{0}次可领取奖励	s'aventurer encore {0}fois pour recevoir la récompense.
gbtm04	已领取全部奖励	vous avez reçu toutes les récompenses
gbtm05	#C(#ffffff)#C(#00FF00){0}  {1}#n在探索古堡时意外获得#C({2}){3}#n	#C(#ffffff)#C(#00FF00){0}  {1}#n vous avez acquis par hasard à la quête du ancien château #C({2}){3}#n
gbtm06	#C(#ffffff)#C(#00FF00){0}  {1}#n集齐#C({2}){3}#n开启宝箱获得#C({4}){5}#n#n	#C(#ffffff)#C(#00FF00){0}  {1}#n recueillir tout #C({2}){3}#n et ouvrir les coffrets au trésor pour acquérir #C({4}){5}#n#n
dtbb008	25794,25600,26450,27865	
hzhdurl	http://qzs.qzone.qq.com/qzone/mall/app/meteor/act/index.html?rid=876	
newKF038	当前不在活动时间内不能进行邀请	on ne peut pas lancer une invitation en dehors de l'activité 
mszj031	当前无法进行次操作	ne ne peut pas effectuer une opération en ce moment 
comma	，	,
bs18	[全部,等级10,等级11,等级12]	[tout,niveau 10,niveau 11,niveau 12]
bs19	[全部,生命宝石,物攻宝石,法攻宝石,物防宝石,法防宝石,暴击宝石,免暴宝石,破挡宝石,格挡宝石]	[tout,gemme de vie ,gemme d'attaque physique ,gemme d'attaque magique ,gemme de défense physique ,gemme de défense magique ,gemme de coup critique ,gemme de contre coup cri. ,gemme de percée de blocage ,gemme de blocage ]
sqcl2	淬炼强化石：{0}	pierre d'augmentation de trempe：{0}
kfzhengba16	16强	les 16 premiers
xhxt006	[1朵,9朵,99朵,999朵]	[1 rose ,9 roses ,99 roses,999 roses]
dscj014	#H5、免费点金次数用完后，使用充值神石可继续点金，需要的充值神石数随次数递增；#H6、当日未消耗掉的原石会在每日23:50~24:00系统结算时间被系统回收并返还对应的积分，积分将通过邮件发送；#H7、每1000积分可兑换1个红炎天晶。	#H5、on peut continuer à toucher de l'or en consommant des pierres divines  après avoir épuisé les chances gratuites;les pierres divines requises augmentent en fonction du nombre où l'on toucher de l'or；#H6、les pierres inutilisées au jour même peuvent être récupérées et transformées en points que on peut retrouver à la boîte de réception au règlement du 23h50 au 24h00 tous les jours ；#H7、on peut échanger 1 cristal céleste de flamme rouge en consommant 1 000 points.
yxsd93	{0}[神卫]	{0}[garde divin]
zbxt32	材料不足无法转生	on ne peut pas le transmigrer sans matériaux insuffisants
dscj010	冷却时间结束后可再次领取	on peut recevoir après la fin du refroidissement 
dscj011	今日免费领取次数已用完	vous avez épuisé des chances gratuites
dscj012	您将消耗100充值神石购买10个原石	acheter 10 pierres divines en consommant 100 pierres divines  .
wdbs07	答题时间超过20分钟将无法获得奖励。	on ne peut pas acquérir des récompenses si le temps dépasse 20 minutes.
ssmj009	活动剩余时间 ：{0}：{1}	temps restant d'activité ：{0}：{1}
wdbs04	判断题：	Vraie fausse question:
mszj029	你已经被捉到了，不能再变身了	vous avez été attrapé,et vous ne pouvez plus vous transformer 
ssmj007	击杀个数：{0}	nombre de tuerie ：{0}
ssmj004	默认接受邀请。	accepter l'invitation par défaut 
wdbs05	单选题：	question de choix unique 
ssmj002	当前活动尚未结束，确定退出吗？	activité actuelle ne termine pas ,êtes vous sûr d'en sortir 
ssmj003	不消耗行动力（对自己生效）	ne consommer pas la force d'action (disponible pour soi-même seulement )
wdbs01b	5、决赛答题时间为30分钟，答题超时将不会获得奖励；#H6、决赛阶段结束后，会根据龙骑士提交的答案和答题时间等进行成绩排名，排名靠前的龙骑士将获得丰厚奖励和酷炫称号；#H7、每周日，会开放趣味拼图，所有龙骑士均可参加，完成拼图后会根据完成时间获得奖励。	5、temps de répondre aux questions est 30 minutes ,on ne peut pas acquérir de récompenses en dehors du temps imparti ；#H6、il y a un classement d'après les réponses et le temps utiliser par des chevaliers de dragon après la finale ,les premiers joueurs du classement peuvent acquérir des récompenses et des titres spécials决；#H7、on peut participer au puzzle ouvert le dimanche pour recevoir des récompenses correspondantes au temps que'on a utilisé pour finir le puzzle .
ssmj001	【神树秘境】{0}邀请你加入TA的队伍	【monde mystérieux de l'arbre divin 】{0}vous invite à participer ton équipe.
mszj021	<font color='#E87D22'>20秒后追捕者将出现，赶紧找个地方躲起来吧！</font>	<font color='#E87D22'>le chasseur apparaît dans 20 secondes ,trouver un abri pour vous cacher！</font>
ssy2015dlyl01	1.活动期间每日登录即可领取第一档奖励，当日累计充值200神石和800神石可分别领取后两档奖励。#H2.每日的奖励均有不同。#H3.奖励每天0时重置。	1.on peut recevoir des recompenses du premier rang lors de la première connexion quotidienne pendent la période d'activité ,et recevoir respectivement des récompenses des 2 derniers rangs après avoir rechargé 200 pierres divines où 800 pierres divines #H2.on peut recevoir des récompenses diverses tous les jours #H3.les récompenses sont reinitialisées à 0h00 tous les jours .
ssy2015ssyqhb007	下一轮抢红包倒计时:	compte à rebours du prochain concours pour les enveloppes rouges
mszj022	<font color='#E87D22'>如果你认为自己已经被发现了，要么跑！要么闭上眼睛……如果你已经被抓到了，请耐心等待下轮开始。</font>	<font color='#E87D22'>enfuyez-vous ou fermez les yeux si vous pensez que vous avez été découvert……patientez-vous pour le prochain round si vous avez été attrapé .</font>
mszj025	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>veuillez recevoir votre récompense ，le prochain round s'ouvre immédiatement .</font>
mszj024	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>	<font color='#E87D22'>veuillez recevoir votre récompense ，le prochain round s'ouvre immédiatement .</font>
ssmj008	本公会	la guilde même 
mszj026	当前活动尚未结束，退出后将无法参与后续活动。真的要退出吗？	on ne peut pas participer aux activités suivantes en sortant de l'activité à mi-chemin.
xhxt003	（结婚后双方可额外获得{0}点亲密值）	（on peut acquérir{0}points d'intimité supplémentaires après le mariage ）
ssy2015ssyqhb010	您的背包已满，请先整理！	votre sac est plein,arrangez-le d'abord 
kfzhengba1	总决赛	finale 
zbxl019	选择期望洗炼星级属性	choisir l'attribut des étoiles de purification d'expectative
xhxt001	您赠送给<font color='#ffff00'>{0}</font>{1}朵玫瑰	vous avez offert <font color='#ffff00'>à{0}</font>{1}roses 
kfzhengba8	8强	les 8 premiers
ssy2015scmf01	1.活动期间，每日在商城购物（不含购物车和商城赠送）达到指定额度可获得相应的奖励神石返利。#H2.奖励次日0时结算，通过邮件发放。#H3.每日0时重置已经购物的额度。	1.pendant la période d'activité ,on peut recevoir des gemmes divinescorrespondantes lorsque des dépenses à la boutique (à l'exception du panier et récompenses de la boutique )atteignent une certaine somme .#H2.des récompenses sont distribuées à 0h00 par courriel .#H3.le quota de l'achat est reinitialisé à 0h00 tous les jours .
sqcl3	是否消耗{0}个强化石，提升光环等级。	dépensez {0} pierres d'augmentation pour améliorer le nimbe 
xkhj013	队长或队员点此可发送组队要求到世界频道	capitaine ou l'équipier peut cliquer sur ici pour envoyer la demande de l'équipe à la chaîne Monde.
xkhj010	当前无队伍，无法快速组队	on ne peut pas organiser une équipe immédiatement sans équipe 
mszj007	1、活动共5轮，每位玩家轮流扮演追捕者，其他玩家扮演隐匿者；#H2、追捕时间中，隐匿者每成功躲避15秒都会获得一次冒险点奖励，若最终存活还会获得大量额外冒险点奖励；追捕者每抓到一名隐匿者都会获得大量冒险点奖励；#H3、追捕时间结束或追捕者抓到所有隐匿者时当轮结束，每轮结束后都会有额外的翻牌奖励，领取后开始下一轮。	1、il y a 5 tours dans l'activité ,chaque joueur joue le chasseur tour à tour ,d'autres joueurs jouent des fugitifs ；#H2、dans la chasse ,des fugitifs peuvent acquérir un point d'aventure après la fuite avec succès tous les 15 secondes ，et beaucoup de points d'aventure supplémentaires si l'on peut survivre finalement ；le chasseur peut acquérir beaucoup de points d'aventure chaque fois que le chasseur attrape un fugitif ；#H3、on peut recevoir les chances supplémentaires de tourner des cartes lors de la fin du chaque tour où la chasse termine où le chasseur a trouvé tous les fugitifs.
xkhj012	1、需三人组队前往，战斗中可以出阵一个英雄。#H2、每次击杀小怪可获得奖励。#H3、首次通关每五层可获得奖励。#H4、无奖励模式下，击杀怪物不会掉落道具，但可以获得幻境点。每天最多可获得1000幻境点。#H5、一定回合内成功击杀boss，下一层的前两个怪可直接点击获得奖励，不消耗回合数。#H6、虚空幻境排行榜会按照，层数，回合数，战斗力进行排行。#H7、每周日24:00点进行排行榜结算.排行前120名的玩家可以获得对应的奖励。#H#C(#00FF00)8、每日在24:00强制将神界中的玩家踢出。#n	1、il faut y aller en groupe de trois joueurs,et un héros peut entrer au combat .#H2、on peut recevoir des récompenses en tuant des petits monstres.#H3、on peut recevoir des récompenses tous les 5 étages après le premier franchissement .#H4、on ne peut pas recevoir des butins après la tuerie des monstres mais peut recevoir au plus 1000 points du monde magique par jour dans le mode sans récompense .#H5、on peut recevoir des récompenses directement sans consommer des tours lors des des premiers monstres après avoir tué le boss dans un certain temps du round .#H6、le classement du monde magique base sur le nombre d'étages,le nombre de tours et la force de combat.#H7、le classement est réglé à 24h00 le dimanche les 120 premiers du classement peuvent recevoir des récompenses correspondantes .#H#C(#00FF00)8、des joueurs peuvent être expulsés à 24h00 tous les jours.#n
