messageId	desc
kfzbdfhc11	喝彩已结束，请等待周四23:59:59分发奖
hzhdurl	http://act.qzone.qq.com/meteor/pc/index.html?rid=955
mszj001	冒险点
mszj002	【迷失之境】{0}邀请你加入TA的队伍
mszj003	勇士，请慢点翻
mszj004	本次翻牌需要{0}跨服币
mszj005	本轮翻牌次数已达上限无法继续翻牌
mszj006	跨服币不足，无法继续翻牌
mszj007	1、活动共#C(#E87D22)4#n轮，每轮#C(#E87D22)随机产生#n一位追捕者，其他玩家扮演隐匿者；#H2、追捕时间中，隐匿者每成功躲避15秒都会获得一次冒险点奖励，若最终存活还会获得大量额外冒险点奖励；追捕者每抓到一名隐匿者都会获得大量冒险点奖励；#H3、追捕时间结束或追捕者抓到所有隐匿者时当轮结束，每轮结束后都会有额外的翻牌奖励，领取后开始下一轮。
mszj008	<font color='#E87D22'>您是追捕者，倒计时结束才可移动，请耐心等待。</font>
mszj009	<font color='#E87D22'>大显身手的时候到了，去找出所有隐匿者！</font>
mszj010	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj011	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj012	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj013	（第{0}/4轮）
mszj014	隐藏中
mszj015	已暴露
mszj016	技能冷却中无法使用
mszj017	1、神界为跨服场景，90级以上玩家可以进入；#H2、神界每日10:00~22:00开启入口，23:00会将所有玩家传回本服；#H3、神界部分玩法可以使用跨服币获得额外奖励，神界内无法使用道具、调整阵型等，请做好准备再前往。
mszj018	1、在迷失之境中玩家将扮演“追捕者”或者“隐匿者”，“追捕者”找到其他玩家会获得奖励“冒险点”，“隐匿者”躲藏的时间越长获得的“冒险点”奖励越多；#H2、“冒险点”可在神界兑换-冒险商店中兑换道具；#H3、活动需5个人才能开启，每场活动共4轮，每轮随机产生一位“追捕者”；#H4、每位玩家每天只能参与一场活动，若在活动中退出将无法继续参与当场活动。
mszj019	{0}的房间
mszj020	用鼠标点击目标即可施放捕捉技能
mszj021	<font color='#E87D22'>20秒后追捕者将出现，赶紧找个地方躲起来吧！</font>
mszj022	<font color='#E87D22'>如果你认为自己已经被发现了，要么跑！要么闭上眼睛……如果你已经被抓到了，请耐心等待下轮开始。</font>
mszj023	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj024	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj025	<font color='#E87D22'>请领取您的奖励，下一轮活动即将开启。</font>
mszj026	当前活动尚未结束，退出后将无法参与后续活动。真的要退出吗？
mszj027	#U#C(#00FF00)#A(#K(dlg,kflose_room_rnter))[前往参与]#n#n#n
mszj028	现在是准备阶段，暂时无法使用技能
mszj029	你已经被捉到了，不能再变身了
mszj030	当前队伍人数不足，无法开始
mszj031	当前无法进行次操作
mszj032	你今天已经参加过该活动，无法加入队伍
nlqsl100	贵族5，开启一键免费收益。
nlqsl101	贵族8，开启一键全部收益。
nlqsl102	免费奖励已经全部领取
nlqsl103	是否确认一键收益所有关卡的免费宝箱，收益后将无法看到每关卡的奖励预览。
nlqsl104	奖励已经全部领取
nlqsl105	是否确认一键收益所有关卡的所有宝箱，共需要{0}神石。
kfzbdfhc12	冠军队
kfzbdfhc13	亚军队
kfzbdfhc14	季军队
kfzbdfhc15	活动未开放
kfzbdfhc16	我的积分排名：{0}
kfzbdfhc17	{0}比赛倒计时：
kfzbdfhc18	{0}秒
kfzbdfhc19	暂没有数据
kfzbdfhc20	已累计：{0}神石
bs22	该宝石等级不足，不能分解。
bs23	分解成功：{0}-1，{1}+2
bs24	神石不足，不能分解！
ssy2015dlyl01	1.活动期间每日登录即可领取第一档奖励，当日累计充值200神石和800神石可分别领取后两档奖励。#H2.每日的奖励均有不同。#H3.奖励每天0时重置。
ssy2015ztzp01	1.活动期间，每日设置一个专题，转盘的奖励和专题有关。#H2.每日转盘次数有数量限制，限制与专题类别有关。#H3.每日0时更换专题。
ssy2015ztzp02	您是否花费{0}神石开启一次转盘？
ssy2015ztzp03	#C(#ffffff)#C(#00FF00){0}#n获得了#C({1}){2}#n*{3}
ssy2015ztzp04	您今日的转盘开启次数已达上限
ssy2015tgsss01	1.活动期间每天购买双十一团购礼包的玩家可获得当日相对应的福利宝箱和奖励神石领取资格。#H2.本次活动为全服务器活动，每日跨服团购人数越多当日解锁的福利宝箱和神石越多，奖励越丰富。#H3.团购奖励在每日00:00结算后通过玩法奖励统一邮件发给玩家。#H4.团购礼包和团购人数会在每日00:00奖励结算后重置。#H5.每日的团购礼包不同,参与七天可以获得一张橙色天蝎座天赋卡。#H6.团购礼包只能使用充值神石购买。
ssy2015tgsss02	您是否花费{0}充值神石购买？
ssy2015scmf01	1.活动期间，每日在商城购物（不含购物车和商城赠送）达到指定额度可获得相应的奖励神石返利。#H2.奖励次日0时结算，通过邮件发放。#H3.每日0时重置已经购物的额度。
ssy2015scmf02	您今日商城消费：{0}神石
ssy2015szdfs01	1.活动期间累计充值额度达到指定值即可领取对应奖励。#H2.每档次的奖励活动期间限领取1次。
ssy2015szdfs02	已充值：{0}神石
ssy2015fldbt01	1.活动期间，每充值10神石可获得1点充值积分。#H2.玩家可以使用充值积分兑换各种珍稀道具。#H3.充值积分每日24时清零。#H4.商品每日0时刷新。
ssy2015fldbt02	#C(#ffffff)#C(#00FF00){0}#n获得了#C({1}){2}{3}#n
ssy2015fldbt03	您当前的充值积分：{0}
ssy2015fldbt04	兑换数量不能为0
ssy2015fldbt05	您的充值积分不足，无法兑换本物品
ssy2015ssylp01	1.活动期间，玩家可以通过充值大放送活动获得道具狂欢钥匙开启轮盘。#H2.每次开启轮盘消耗1个狂欢钥匙。#H3.轮盘可获得海量神石和各种珍稀道具。
ssy2015ssylp02	您的狂欢钥匙数量：{0}
ssy2015ssylp03	您的狂欢钥匙不足，无法开启双十一轮盘
ssy001	今日专题:{0}
ssy002	团购人数≥{0}
ssy2015ssyqhb001	本轮狂购剩余时间:
ssy2015ssyqhb002	1、每天不定时开启抢红包活动，每人最多可以持有3个未过期的红包#H2、红包被抢完后将开启“狂购”活动，在该商店中购买道具可以使用双11红包抵扣神石#H3、红包可按一定比例抵扣不超过红包额度的神石#H4、“狂购”结束后将再次开启“抢红包”活动#H5、抢红包拥有10秒冷却时间
ssy2015ssyqhb003	本轮狂购已经结束
ssy2015ssyqhb004	当前还未到抢红包时间，请耐心等候
ssy2015ssyqhb005	1、每天不定时开启抢红包活动，每人最多可以持有3个未过期的红包#H2、红包被抢完后将开启“狂购”活动，在该商店中购买道具可以使用双11红包抵扣神石#H3、红包可按一定比例抵扣不超过红包额度的神石#H4、“狂购”结束后将再次开启“抢红包”活动#H5、抢红包拥有10秒冷却时间
ssy2015ssyqhb006	最多只能持有3个双11红包，请先使用已有红包
ssy2015ssyqhb007	下一轮抢红包倒计时:
ssy2015ssyqhb008	本轮抢红包已经结束
ssy2015ssyqhb009	您的手太快了，请稍候再抢红包
ssy2015ssyqhb010	您的背包已满，请先整理！
dscj001	当前为系统结算时间，请明天再参与活动
dscj002	今日还可领{0}次
dscj003	剩余免费次数：{0}次
dscj004	消耗{0}充值神石
dscj005	{0}/1000
dscj006	积分不足，领取需要消耗1000积分
dscj007	本次点金需要{0}充值神石
dscj008	充值神石不足
dscj009	原石数量不足，请先放入原石
dscj010	冷却时间结束后可再次领取
dscj011	今日免费领取次数已用完
dscj012	您将消耗80充值神石购买10个原石
dscj013	1、点金需要同时消耗1个原石和1次点金次数；#H2、品质越高的原石点金获得的奖励越高，每次点金都会获得原石品质所对应的全部必得奖励，并会额外获得一个随机奖励；#H3、每日可免费点金5次，免费领取10个随机品质的原石，领取次数和点金次数次日重置；#H4、购买原石可获得10个随机品质的原石，每次购买需要100充值神石；
dscj014	#H5、免费点金次数用完后，使用充值神石可继续点金，需要的充值神石数随次数递增；#H6、当日未消耗掉的原石会在每日23:50~24:00系统结算时间被系统回收并返还对应的积分，积分将通过邮件发送；#H7、每1000积分可兑换1个红炎天晶。
wdbs01	1、周一至周六为初赛阶段，每天都可以参加一次初赛答题，每次答题限时20分钟，全天任意时间均可参加；#H2、每次完成初赛答题都会获得一个评价，在六天的初赛中，只要获得3个B级以上就可以参加决赛；#H3、如果初赛答题时超过20分钟，将不会获得成绩和奖励，请留意在限时内完成答题；#H4、每周日14:00-16:00为决赛时间，获得决赛资格的龙骑士可以参加决赛答题；#H
wdbs01b	5、决赛答题时间为30分钟，答题超时将不会获得奖励；#H6、决赛阶段结束后，会根据龙骑士提交的答案和答题时间等进行成绩排名，排名靠前的龙骑士将获得丰厚奖励和酷炫称号；#H7、每周日，会开放趣味拼图，所有龙骑士均可参加，完成拼图后会根据完成时间获得奖励。
wdbs02	即将开始问答比赛初赛答题，开始后需要在20分钟内完成答题，是否确认开始答题？
wdbs03	第{0}题，共20题
wdbs04	判断题：
wdbs05	单选题：
wdbs06	不定项：
wdbs07	答题时间超过20分钟将无法获得奖励。
wdbs08	非常抱歉，由于答题超时，您本次初赛没有获得成绩和奖励，请下次继续努力。
wdbs09	决赛答题将在周日14:00-16:00进行，请准时参加。
wdbs10	即将开始问答比赛决赛答题，开始后需要在30分钟内完成答题，是否确认开始答题？
wdbs11	答题时间超过30分钟将无法获得奖励。
wdbs12	非常抱歉，由于答题超时，您本次决赛没有获得成绩和奖励，请下次继续努力。
wdbs13	您即将开始拼图并开始计时，您有30分钟的时间完成拼图，是否确认开始？
wdbs14	恭喜您以超快速度完成拼图，获得A级奖励，请领取奖励。
wdbs15	恭喜您快速完成拼图，获得B级奖励，请领取奖励。
wdbs16	恭喜您完成拼图，获得C级奖励，请领取奖励。
wdbs17	您完成拼图的速度有点慢，只获得了D级奖励，请领取奖励。
wdbs18	很可惜，您未在规定时间内完成拼图，只获得E级奖励，请下次继续加油！
wdbs19	您还没有选择答案，请选择后再提交答案。
wdbs20	我的排名：未上榜
wdbs21	我的排名：第{0}名
wdbs22	1、拼图开始前会有8秒钟的预览时间；#H2、开始拼图后，点击目标格子后再次点击上下左右任意一格可以交换位置；#H3、所有格子拼对位置即可完成拼图；#H4、拼图开始时即开始计时，完成拼图时结束计时，根据拼图时间的长短可获得不同的奖励。
wdbs23	{0}分{1}秒
wdbs24	提交答案并开始下一题
wdbs25	{0}秒后开始下一题
ssmj001	【神树秘境】{0}邀请你加入TA的队伍
ssmj002	当前活动尚未结束，确定退出吗？
ssmj003	不消耗行动力（对自己生效）
ssmj004	默认接受邀请。
ssmj005	是否花费#C(#FFFF00){0}#n神石经验增益#C(#FFFF00){1}#n？
ssmj006	当前第{0}波   (共5波)
ssmj007	击杀个数：{0}
ssmj008	本公会
ssmj009	活动剩余时间 ：{0}：{1}
ssmj010	现在是守卫神树阶段，无法进行培养
ssmj011	今日已经培养过神树
ssmj012	采集中
ssmj013	您不是队长，无法进行采集
ssmj014	收益剩余时间：{0}：{1}
ssmj015	浇水人数：{0}
ssmj016	{0}/{1}
ssmj017	神石增益：{0}%
ssmj018	增益次数已经满
ssmj019	#C(#00FF00)【神树秘境】#n#H神树秘境活动分为：【神树培养】和【守卫神树】#H#H#C(#00FF00)【神树培养】#n#H1、活动开启后，场景内每隔15秒会获得一次经验奖励。#H2、进入场景后，可对神树进行培养。每人每天只能培养一次。#H3、每培养一次，神树经验值+1。经验值达到升级标准时，神树升级。
ssmj020	#H4、活动场景内获取的经验值与玩家等级和神树等级有关。#H5、活动开启后，每隔3分钟场景内会随机出现一批采集怪，采集后可获得奖励。#H#H
ssmj021	#C(#00FF00)【守卫神树】#n#H1、神树培养结束后，活动场景内每隔3分钟会随机刷出一批白色羊驼大军。#H2、击杀白色羊驼大军可获得白色羊驼碎片奖励。
ssmj022	#H3、活动结束时，若场景内还存在白色羊驼大军，则每存在一只白色羊驼就会扣取1点神树经验值。
gej2015001	累计完成{0}天
gej2015002	<font color='#00FF00'>未开奖</font>
gej2015003	<font color='#FF0000'>已开奖</font>
gej2015004	消费积分：{0}
gej2015005	购买数量不能为0，请重新输入
gej2015006	今日充值200神石
gej2015007	#U#C(#00FF00)#A(#K(dlg,lll))已激活的兑换码#n#n#n
gej2015008	累计消耗充值神石：{0}
gej2015009	未激活的兑换码：{0}
gej2015010	#C(#ffffff){1}的#C(#00FF00){0}#n获得了#C({2}){3}{4}#n
gej2015011	购买数量必须是3的整倍数,请重新输入购买数量
gej2015012	距离开奖时间:{0}
czssCount	充值神石：{0}
mljl001	1、每周二、四、六的16:00-16:30开启魔龙降临；#H2、每次活动均有10次挑战机会，每进入一次战斗则消耗一次挑战次数；#H3、系统自动统计活动期间造成的总伤害，并根据伤害量发放奖励；#H4、每次活动都会对玩家造成的总伤害量进行排名，并根据排名发放奖励。
mljl002	等级不足30级
mljl003	个人造成{0}伤害
mljl004	是否退出魔龙降临
syly0001	#C(#00FF00)【深渊炼狱】活动玩法说明：#n#H1、等级≥100级可参与，活动共30分钟。#H2、活动分为3个战区，分别是：高级战区（100级-119级）、顶级战区（120级-139级）、超级战区（140级-179级）。#H3、深渊炼狱共分为10层。每一层都有击杀人数要求，达到击杀人数时，可进入下一层。当层数≥2时，被击杀有概率掉层。
syly0002	#H4、活动开启后，每隔一段时间会在每一层刷出不同数量的怪物。击杀怪物同样可累积击杀人数。
syly0003	#H5、击杀一名玩家可获得一定量的积分，层数越高获得积分越多。
syly0004	#H6、活动结束后根据积分进行排名，积分排名靠前的玩家均可获得丰富的奖励。#H7、活动结束后，根据玩家当前所在层数发放层数奖励。层数越高，奖励越好。若活动结束时，不在活动场景内则不发放层数奖励。
syly0005	活动结算前退出活动场景将不会获得层数奖励，确定退出深渊炼狱吗？
syly0006	确  定
syly0007	取  消
syly0008	战斗中，请勿打扰！
syly0009	当前所在层数：{0}
syly0010	已达到最高层数：{0}
syly0011	本层击杀人数：{0}/{1}
syly0012	总共击杀人数：{0}
syly0013	当前获得积分：{0}
syly0014	拥有跨服币：{0}
syly0015	战斗冷却中，请稍后再试。
syly0016	活动尚未开始，请耐心等待！
syly0017	活动将于{0}：{1}：{2}开启,敬请期待！
syly0018	您已被击败，是否花费<font color='#FF0000'>{0}</font>个跨服币保证不掉层？
syly0019	否({0})
syly0020	排名
syly0021	层数
syly0022	第{0}名
syly0023	第{0}-{1}名
syly0024	第{0}层
syly0025	#C(#00FF00)【深渊炼狱】活动玩法说明：#n#H1、等级≥100级可参与，活动共30分钟。#H2、活动分为3个战区，分别是：高级战区（100级-119级）、顶级战区（120级-139级）、超级战区（140级-179级）。#H3、深渊炼狱共分为10层。每一层都有击杀人数要求，达到击杀人数时，可进入下一层。当层数≥2时，被击杀有概率掉层。#H4、活动开启后，每隔一段时间会在每一层刷出不同数量的怪物。击杀怪物同样可累积击杀人数。
