worldLevel	wave	startDate	endDate	itemData	specialItemPreview
156	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(57,59,68,72)	(55,68,72,73,74,82)
156	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(55,71,80,72)	(55,68,72,73,74,82)
156	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(55,62,80,74)	(55,68,72,73,74,82)
156	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(56,59,67,77)	(55,68,72,73,74,82)
156	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(57,63,65,77)	(55,68,72,73,74,82)
156	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(57,69,65,74)	(55,68,72,73,74,82)
156	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(58,60,80,76)	(55,68,72,73,74,82)
156	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(56,69,68,73)	(55,68,72,73,74,82)
156	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(61,60,68,77)	(55,68,72,73,74,82)
156	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(56,62,82,76)	(55,68,72,73,74,82)
156	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(55,62,78,83)	(55,68,72,73,74,82)
156	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(55,60,64,83)	(55,68,72,73,74,82)
156	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(61,69,64,72)	(55,68,72,73,74,82)
156	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(56,71,80,73)	(55,68,72,73,74,82)
156	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(55,71,68,73)	(55,68,72,73,74,82)
156	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(55,60,65,85)	(55,68,72,73,74,82)
156	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
156	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
156	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
156	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
156	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
156	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
156	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
156	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
157	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
157	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
157	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
157	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
157	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
157	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
157	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
157	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
157	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
157	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
157	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
157	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
157	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
157	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
157	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
157	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
157	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
157	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
157	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
157	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
157	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
157	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
157	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
157	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
157	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
157	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
157	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
157	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
157	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
157	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
157	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
157	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
157	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
157	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
157	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
157	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
157	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
157	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
157	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(58,59,68,77)	(55,68,72,73,74,82)
157	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(61,69,67,75)	(55,68,72,73,74,82)
157	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(58,63,68,77)	(55,68,72,73,74,82)
157	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(56,62,67,83)	(55,68,72,73,74,82)
157	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(55,63,64,83)	(55,68,72,73,74,82)
157	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(57,59,67,72)	(55,68,72,73,74,82)
157	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(56,71,81,83)	(55,68,72,73,74,82)
157	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(57,63,78,75)	(55,68,72,73,74,82)
157	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(61,71,65,76)	(55,68,72,73,74,82)
157	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(61,70,80,74)	(55,68,72,73,74,82)
157	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(58,60,81,84)	(55,68,72,73,74,82)
157	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(58,60,68,73)	(55,68,72,73,74,82)
157	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(58,60,80,77)	(55,68,72,73,74,82)
157	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(55,59,64,83)	(55,68,72,73,74,82)
157	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(56,70,64,77)	(55,68,72,73,74,82)
157	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(57,70,64,83)	(55,68,72,73,74,82)
157	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(58,63,82,84)	(55,68,72,73,74,82)
157	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(57,62,68,85)	(55,68,72,73,74,82)
157	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(56,69,67,74)	(55,68,72,73,74,82)
157	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(61,69,82,77)	(55,68,72,73,74,82)
157	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(55,63,66,83)	(55,68,72,73,74,82)
157	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(57,63,66,77)	(55,68,72,73,74,82)
157	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(55,69,79,84)	(55,68,72,73,74,82)
157	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(58,62,64,83)	(55,68,72,73,74,82)
157	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(55,63,65,77)	(55,68,72,73,74,82)
157	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(55,70,66,73)	(55,68,72,73,74,82)
157	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(61,62,65,84)	(55,68,72,73,74,82)
157	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(57,59,68,72)	(55,68,72,73,74,82)
157	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(55,71,80,72)	(55,68,72,73,74,82)
157	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(55,62,80,74)	(55,68,72,73,74,82)
157	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(56,59,67,77)	(55,68,72,73,74,82)
157	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(57,63,65,77)	(55,68,72,73,74,82)
157	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(57,69,65,74)	(55,68,72,73,74,82)
157	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(58,60,80,76)	(55,68,72,73,74,82)
157	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(56,69,68,73)	(55,68,72,73,74,82)
157	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(61,60,68,77)	(55,68,72,73,74,82)
157	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(56,62,82,76)	(55,68,72,73,74,82)
157	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(55,62,78,83)	(55,68,72,73,74,82)
157	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(55,60,64,83)	(55,68,72,73,74,82)
157	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(61,69,64,72)	(55,68,72,73,74,82)
157	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(56,71,80,73)	(55,68,72,73,74,82)
157	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(55,71,68,73)	(55,68,72,73,74,82)
157	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(55,60,65,85)	(55,68,72,73,74,82)
157	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
157	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
157	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
157	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
157	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
157	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
157	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
157	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
158	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
158	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
158	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
158	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
158	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
158	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
158	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
158	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
158	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
158	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
158	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
158	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
158	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
158	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
158	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
158	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
158	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
158	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
158	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
158	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
158	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
158	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
158	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
158	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
158	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
158	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
158	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
158	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
158	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
158	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
158	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
158	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
158	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
158	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
158	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
158	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
158	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
158	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
158	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(58,59,68,77)	(55,68,72,73,74,82)
158	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(61,69,67,75)	(55,68,72,73,74,82)
158	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(58,63,68,77)	(55,68,72,73,74,82)
158	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(56,62,67,83)	(55,68,72,73,74,82)
158	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(55,63,64,83)	(55,68,72,73,74,82)
158	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(57,59,67,72)	(55,68,72,73,74,82)
158	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(56,71,81,83)	(55,68,72,73,74,82)
158	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(57,63,78,75)	(55,68,72,73,74,82)
158	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(61,71,65,76)	(55,68,72,73,74,82)
158	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(61,70,80,74)	(55,68,72,73,74,82)
158	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(58,60,81,84)	(55,68,72,73,74,82)
158	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(58,60,68,73)	(55,68,72,73,74,82)
158	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(58,60,80,77)	(55,68,72,73,74,82)
158	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(55,59,64,83)	(55,68,72,73,74,82)
158	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(56,70,64,77)	(55,68,72,73,74,82)
158	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(57,70,64,83)	(55,68,72,73,74,82)
158	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(58,63,82,84)	(55,68,72,73,74,82)
158	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(57,62,68,85)	(55,68,72,73,74,82)
158	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(56,69,67,74)	(55,68,72,73,74,82)
158	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(61,69,82,77)	(55,68,72,73,74,82)
158	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(55,63,66,83)	(55,68,72,73,74,82)
158	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(57,63,66,77)	(55,68,72,73,74,82)
158	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(55,69,79,84)	(55,68,72,73,74,82)
158	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(58,62,64,83)	(55,68,72,73,74,82)
158	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(55,63,65,77)	(55,68,72,73,74,82)
158	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(55,70,66,73)	(55,68,72,73,74,82)
158	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(61,62,65,84)	(55,68,72,73,74,82)
158	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(57,59,68,72)	(55,68,72,73,74,82)
158	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(55,71,80,72)	(55,68,72,73,74,82)
158	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(55,62,80,74)	(55,68,72,73,74,82)
158	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(56,59,67,77)	(55,68,72,73,74,82)
158	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(57,63,65,77)	(55,68,72,73,74,82)
158	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(57,69,65,74)	(55,68,72,73,74,82)
158	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(58,60,80,76)	(55,68,72,73,74,82)
158	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(56,69,68,73)	(55,68,72,73,74,82)
158	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(61,60,68,77)	(55,68,72,73,74,82)
158	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(56,62,82,76)	(55,68,72,73,74,82)
158	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(55,62,78,83)	(55,68,72,73,74,82)
158	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(55,60,64,83)	(55,68,72,73,74,82)
158	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(61,69,64,72)	(55,68,72,73,74,82)
158	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(56,71,80,73)	(55,68,72,73,74,82)
158	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(55,71,68,73)	(55,68,72,73,74,82)
158	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(55,60,65,85)	(55,68,72,73,74,82)
158	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
158	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
158	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
158	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
158	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
158	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
158	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
158	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
159	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
159	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
159	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
159	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
159	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
159	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
159	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
159	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
159	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
159	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
159	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
159	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
159	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
159	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
159	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
159	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
159	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
159	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
159	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
159	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
159	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
159	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
159	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
159	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
159	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
159	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
159	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
159	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
159	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
159	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
159	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
159	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
159	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
159	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
159	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
159	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
159	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
159	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
